Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
150	-73.04629	-56.8386	-16.20769	1e+08	0	0.297589	0.0156618	0.0990358	0.435971	0.02637	0.038738	0.0795511	0.16759	0.162804	0.0668681	0.264605	0.00479152	0.0486886	0.0380745	0.0148543	0.23392	0.0130424	0.498242	0.49956	0.500347	0.501851	0	62000	61762.68	61762.68	36345.84	36345.84	0.237048	0.155269	0.549795	0.0578876	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	2.008155
160	-71.72554	-61.64787	-10.07767	1e+08	0	0.259623	0.0113981	0.206734	0.203568	0.0289569	0.0387159	0.12066	0.0663449	0.0843009	0.0344439	0.100445	0.00511473	0.0299226	0.0541456	0.0041164	0.128541	0.0181215	0.498242	0.49956	0.500347	0.501851	0	62000	50350.94	50350.94	12528.1	12528.1	0.107092	0.746248	0.135715	0.0109456	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.395153
170	-75.41571	-62.09529	-13.32042	1e+08	0	0.319796	0.0111491	0.0419276	0.253007	0.0486867	0.0115608	0.0302822	0.107316	0.232191	0.0552935	0.337088	0.0416329	0.0399901	0.059643	0.00199009	0.121719	0.00615453	0.498242	0.49956	0.500347	0.501851	0	62000	8883.164	8883.164	35697.66	35697.66	0.00950608	0.332357	0.280125	0.378011	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.719428
180	-104.5073	-59.44393	-45.06332	4.907404e+07	1	0.436679	0.00592579	0.0399009	0.104309	0.11686	0.0144165	0.149432	0.0372138	0.196596	0.108858	0.379491	0.0978924	0.0752884	0.1162	0.00200986	0.0620229	0.00506791	0.498242	0.49956	0.500347	0.501851	0	62000	5245.526	5245.526	1	26223.62	0.0545613	0.5038	0.122592	0.319046	0.496703	0.499223	0.500822	0.503253	1	18829.27	1	0.999819	0.999954	1.00005	1.00018	1.948162
190	-86.6018	-62.40559	-24.19621	1e+08	0	0.332493	0.0104896	0.0654123	0.122875	0.0440998	0.0083349	0.103584	0.0717468	0.182483	0.162533	0.181157	0.10752	0.097684	0.0993058	0.00434386	0.0980871	0.0113692	0.498242	0.49956	0.500347	0.501851	0	62000	28499.83	28499.83	1	47415.94	0.68059	0.138652	0.0428906	0.137867	0.496594	0.499183	0.500845	0.503378	1	17549.33	1	0.999873	0.999968	1.00003	1.00013	1.703518
200	-96.15026	-55.49191	-40.65835	1.971764e+07	1	0.350058	0.0158153	0.0775011	0.0478374	0.089683	0.00291397	0.114837	0.0633981	0.0956859	0.132174	0.0417158	0.107225	0.0820087	0.176202	0.0076209	0.0906144	0.0123734	0.498242	0.49956	0.500347	0.501851	0	62000	37870.7	37870.7	1	33066.89	0.366132	0.395164	0.0261711	0.212533	0.497685	0.499494	0.500558	0.502262	1	38565.82	1	0.999714	0.999927	1.00007	1.00029	1.507664
210	-76.60023	-54.06024	-22.53999	1e+08	0	0.0571393	0.0466578	0.0234175	0.138489	0.0403788	0.0177225	0.185625	0.0268248	0.0685115	0.0801031	0.202298	0.0367089	0.0912209	0.220985	0.0255462	0.192326	0.083942	0.498083	0.499638	0.500462	0.501817	1	57919.81	1	49731.65	43467.6	43467.6	0.15537	0.230787	0.217725	0.396118	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.537897
220	-76.34477	-56.48864	-19.85613	1e+08	0	0.0804572	0.055341	0.111294	0.160839	0.0183867	0.0750775	0.0253612	0.130324	0.0137387	0.029676	0.104082	0.0749226	0.163613	0.147215	0.00476455	0.0596889	0.0147299	0.497687	0.499444	0.500529	0.50234	1	37303.26	1	9703.311	28504.3	28504.3	0.0336361	0.129851	0.831896	0.00461691	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.269511
230	-77.27959	-54.87858	-22.40101	1e+08	0	0.0749031	0.0854685	0.0440257	0.112797	0.0184362	0.0188901	0.205661	0.0179706	0.0715138	0.0416008	0.112455	0.0368349	0.0626806	0.108815	0.0966752	0.238991	0.17628	0.497938	0.499518	0.50046	0.502085	1	46979.66	1	41746.94	15218.71	15218.71	0.457727	0.16237	0.145762	0.234141	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.523999
240	-100.2194	-56.88275	-43.33662	4.289214e+07	1	0.0480026	0.154532	0.059209	0.139508	0.00778187	0.0413892	0.0638837	0.0201612	0.0142453	0.115275	0.0625925	0.0535519	0.196238	0.200717	0.0966752	0.339428	0.162301	0.498242	0.49956	0.500347	0.501851	0	62000	41516.18	41516.18	1	43019.37	0.596102	0.140906	0.123937	0.139055	0.498155	0.499547	0.500379	0.501918	1	57069.62	1	0.999806	0.99995	1.00005	1.00019	1.775491
250	-114.6383	-62.27755	-52.3607	5.869502e+07	1	0.133324	0.131035	0.0803603	0.0751599	0.00869604	0.0108635	0.0657425	0.0121071	0.0074769	0.0536061	0.0273316	0.304958	0.188013	0.208053	0.112713	0.0616006	0.0933712	0.496942	0.49924	0.500731	0.503087	1	21391.08	1	29491.17	1	11609	0.0805956	0.290193	0.244795	0.384417	0.497912	0.49947	0.500444	0.502174	1	44490.1	1	0.999834	0.999957	1.00004	1.00017	1.574412
260	-106.2447	-64.67227	-41.57241	3.060516e+07	1	0.0149633	0.0268829	0.0291648	0.0798914	0.0354852	0.0212648	0.180911	0.0191386	0.102771	0.145183	0.0483384	0.0272236	0.30217	0.32729	0.0075222	0.0279325	0.202938	0.493863	0.498435	0.501537	0.506165	1	5337.336	1	19645.7	1949.212	1949.212	0.00369948	0.64438	0.0269439	0.324976	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.99977	0.999941	1.00006	1.00023	1.599071
270	-96.04815	-57.58882	-38.45933	2.470951e+07	1	0.121211	0.0904904	0.0217082	0.0433529	0.115668	0.0920975	0.344984	0.0790901	0.0242793	0.0704809	0.184835	0.0237761	0.252368	0.350551	0.0251234	0.0421236	0.509112	0.498242	0.49956	0.500347	0.501851	0	62000	38392.67	38392.67	19953.47	19953.47	0.0146244	0.269915	0.312532	0.402928	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999744	0.999935	1.00007	1.00026	2.391251
280	-75.4247	-64.80521	-10.61948	1e+08	0	0.0360871	0.041134	0.228185	0.105865	0.0813427	0.0141106	0.25761	0.145804	0.0386697	0.0130136	0.121528	0.0102833	0.157965	0.0711568	0.0230182	0.0610816	0.0424791	0.498242	0.49956	0.500347	0.501851	0	62000	59742.53	59742.53	56976.4	56976.4	0.239081	0.451437	0.137061	0.17242	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.449334
290	-112.0406	-58.45893	-53.5817	7.549398e+07	1	0.0819855	0.0783739	0.012804	0.145809	0.308921	0.120636	0.128142	0.0188206	0.069829	0.0176579	0.325433	0.0235969	0.0737495	0.0359351	0.0313431	0.175501	0.0479731	0.498175	0.499585	0.500392	0.501848	1	59874.64	1	56980.32	1	25154.46	0.0400258	0.405961	0.201408	0.352605	0.497725	0.499472	0.500528	0.502274	1	39034.86	1	0.999854	0.999963	1.00004	1.00015	1.696511
300	-68.76369	-55.70232	-13.06137	1e+08	0	0.126233	0.031277	0.0300152	0.140851	0.0583989	0.216595	0.0367325	0.029324	0.0024226	0.025277	0.371098	0.0618148	0.0491642	0.0130703	0.123214	0.191785	0.186252	0.498242	0.49956	0.500347	0.501851	0	62000	31722.93	31722.93	19648.32	19648.32	0.475608	0.31045	0.158732	0.0552102	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.693523
310	-74.83575	-54.90581	-19.92993	1e+08	0	0.0902952	0.0506998	0.00551871	0.0537889	0.0896264	0.136968	0.0461207	0.0523495	0.00163571	0.106696	0.298996	0.0403649	0.0379171	0.0471546	0.0273468	0.158058	0.0333551	0.496807	0.499225	0.500779	0.503189	1	19837.53	1	23840.73	46002.04	46002.04	0.21684	0.0354273	0.392886	0.354846	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.276891
320	-68.10674	-53.73599	-14.37075	1e+08	0	0.185617	0.0312954	0.0566187	0.200014	0.0540797	0.177122	0.106063	0.120534	0.00510828	0.185906	0.211486	0.168587	0.111723	0.014213	0.0766893	0.0714911	0.0479142	0.498242	0.49956	0.500347	0.501851	0	62000	53663.75	53663.75	27009.46	27009.46	0.710564	0.0541418	0.164451	0.0708423	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.824461
330	-88.30745	-56.28041	-32.02704	5.420917e+07	1	0.175929	0.0274594	0.0303594	0.0229276	0.127657	0.0554168	0.156958	0.018886	0.00610618	0.106516	0.212916	0.116287	0.226529	0.153793	0.00600692	0.279211	0.025065	0.498242	0.49956	0.500347	0.501851	0	62000	25949.39	25949.39	22556.34	22556.34	0.25122	0.182827	0.0532936	0.51266	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999827	0.999956	1.00004	1.00017	1.748022
340	-86.67681	-57.30597	-29.37084	4.373596e+07	1	0.195872	0.00616584	0.0608886	0.101827	0.0764797	0.0251686	0.0123686	0.0392613	0.0269279	0.0363222	0.139961	0.0337468	0.00858258	0.466341	0.02916	0.168713	0.0546156	0.498242	0.49956	0.500347	0.501851	0	62000	1003.238	1003.238	16471.9	16471.9	0.0246401	0.596464	0.258447	0.120449	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999808	0.999951	1.00005	1.00019	1.482402
350	-70.54578	-60.57146	-9.974325	1e+08	0	0.0581193	0.0906499	0.038609	0.0898241	0.06445	0.0133093	0.00560595	0.0207648	0.0847709	0.0887917	0.246823	0.0795612	0.00238699	0.160931	0.0996488	0.0523584	0.188214	0.498242	0.49956	0.500347	0.501851	0	62000	2186.048	2186.048	28098.44	28098.44	0.460244	0.47755	0.0170901	0.0451163	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.384818
360	-90.46987	-61.7829	-28.68697	7642847	1	0.164428	0.00584081	0.00483595	0.0741593	0.150972	0.0144002	0.00298733	0.0570497	0.188022	0.233206	0.182816	0.0142095	0.00298344	0.148295	0.023517	0.0687456	0.0775477	0.498242	0.49956	0.500347	0.501851	0	62000	6874.3	6874.3	30499.16	30499.16	0.0880082	0.311422	0.446173	0.154397	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.99954	0.999883	1.00012	1.00046	1.414015
370	-96.06358	-58.07299	-37.99059	1e+08	0	0.126541	0.0101262	0.0331648	0.0181127	0.457111	0.0801597	0.0119212	0.0328209	0.0895293	0.185102	0.489053	0.0273194	0.00970163	0.173815	0.052088	0.110471	0.0724313	0.498098	0.499644	0.500459	0.501799	1	58994.02	1	54640.4	1	44835.93	0.316631	0.314478	0.322002	0.046889	0.498025	0.499513	0.500419	0.502043	1	50049.56	1	0.999873	0.999968	1.00003	1.00013	1.979469
380	-70.15576	-59.14153	-11.01422	1e+08	0	0.0804356	0.00180522	0.0223618	0.0757029	0.117045	0.107432	0.0392721	0.0463146	0.109014	0.138238	0.168924	0.159846	0.00207651	0.0955418	0.0325291	0.0829388	0.209332	0.498242	0.49956	0.500347	0.501851	0	62000	31886.28	31886.28	56610.82	56610.82	0.509182	0.229053	0.135492	0.126273	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.488808
390	-102.8335	-58.66153	-44.17193	9.170149e+07	1	0.096984	0.00100595	0.128682	0.411312	0.10722	0.0334307	0.0876078	0.0528735	0.142236	0.224664	0.0895655	0.0579832	0.000635118	0.0935833	0.162191	0.157243	0.0118052	0.495439	0.498879	0.501149	0.504532	1	9770.059	1	59415.54	58044.94	58044.94	0.141206	0.143736	0.00651471	0.708543	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999867	0.999965	1.00003	1.00013	1.859023
400	-71.57996	-59.44819	-12.13177	1e+08	0	0.0607999	0.000221437	0.202505	0.0660652	0.0293434	0.0144043	0.378621	0.109397	0.0281132	0.0699315	0.26898	0.0934144	0.000161496	0.0581051	0.11714	0.0527269	0.050632	0.498242	0.49956	0.500347	0.501851	0	62000	17509.66	17509.66	49184.94	49184.94	0.610252	0.115543	0.205914	0.0682906	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.600563
410	-103.4194	-56.35644	-47.063	8.123532e+07	1	0.275845	0.0231659	0.0510988	0.27644	0.298361	0.154286	0.152745	0.0449507	0.0405068	0.0518415	0.370002	0.113333	0.00174961	0.190206	0.0202971	0.0452044	0.0380964	0.497467	0.499378	0.500586	0.502568	1	31044.55	1	24665.37	59264.49	59264.49	0.150869	0.237472	0.427279	0.184379	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999859	0.999965	1.00004	1.00014	2.14813
420	-85.05834	-59.17439	-25.88396	1e+08	0	0.342394	0.133933	0.0553938	0.118204	0.065337	0.10125	0.170472	0.0932285	0.0639554	0.109776	0.250652	0.0127456	0.0185552	0.117062	0.0599388	0.0846025	0.0747942	0.497979	0.499552	0.500461	0.502008	1	49769.14	1	19981.03	60487.98	60487.98	0.0797488	0.433443	0.223708	0.2631	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.872294
430	-85.29867	-62.33135	-22.96732	1e+08	0	0.124977	0.108299	0.0460357	0.153871	0.0200917	0.0807448	0.0172444	0.188215	0.029028	0.0774528	0.114152	0.237508	0.0358682	0.189636	0.116344	0.0185864	0.0225751	0.497727	0.499434	0.500505	0.502334	1	38075.72	1	398.2356	45993.9	45993.9	0.057391	0.0191172	0.302797	0.620695	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.58063
440	-79.06878	-60.941	-18.12778	1e+08	0	0.0980375	0.0207847	0.227317	0.162433	0.0705004	0.217859	0.0300796	0.00724694	0.041439	0.118943	0.098804	0.0471846	0.689288	0.238702	0.121432	0.00703838	0.00307513	0.498242	0.49956	0.500347	0.501851	0	62000	49489.23	49489.23	43770.57	43770.57	0.10051	0.300068	0.510857	0.0885656	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	2.200164
450	-108.6352	-61.65042	-46.98478	1.571091e+07	1	0.423303	0.112697	0.0343018	0.0453033	0.0667167	0.180702	0.0327855	0.258971	0.0879462	0.0405632	0.274619	0.0444748	0.078397	0.1282	0.240271	0.00603177	0.0850259	0.495302	0.498803	0.501161	0.504734	1	9081.234	1	55553.42	14321.63	14321.63	0.163779	0.445867	0.36193	0.0284246	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999679	0.999918	1.00008	1.00032	2.140308
460	-86.87598	-55.31382	-31.56216	1.841519e+07	1	0.179101	0.160092	0.156731	0.0671657	0.020384	0.0139839	0.12275	0.0502703	0.0927123	0.0306557	0.337565	0.0313472	0.0766266	0.169587	0.125276	0.0192207	0.0480654	0.498242	0.49956	0.500347	0.501851	0	62000	23607.58	23607.58	28849.52	28849.52	0.844584	0.139298	0.0154095	0.000708532	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999704	0.999924	1.00008	1.0003	1.701534
470	-100.0859	-58.14977	-41.93614	7.892697e+07	1	0.168867	0.0804079	0.0329979	0.0360384	0.018213	0.0115823	0.121736	0.247738	0.081977	0.0565054	0.107684	0.11275	0.0063573	0.0741581	0.125031	0.169951	0.183449	0.49815	0.499628	0.500426	0.501796	1	60774.22	1	38090.4	59948.35	59948.35	0.31666	0.032398	0.307188	0.343754	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999857	0.999964	1.00004	1.00014	1.635444
480	-74.20681	-58.45872	-15.74809	1e+08	0	0.320667	0.0444953	0.0170535	0.0265487	0.0474355	0.0252401	0.0707833	0.246079	0.0597238	0.020558	0.379255	0.0955977	0.0662226	0.142978	0.0693242	0.11839	0.211843	0.498242	0.49956	0.500347	0.501851	0	62000	45816.59	45816.59	55868.02	55868.02	0.263515	0.128076	0.488183	0.120226	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.962195
490	-90.53162	-57.05136	-33.48027	1.332349e+07	1	0.184759	0.0281868	0.174995	0.220034	0.07273	0.00796113	0.00675319	0.0295201	0.14	0.225131	0.368207	0.193975	0.0518708	0.0392118	0.0422727	0.0966154	0.0111215	0.498242	0.49956	0.500347	0.501851	0	62000	51809.38	51809.38	36094.79	36094.79	0.240746	0.0254775	0.409721	0.324055	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999652	0.999911	1.00009	1.00035	1.893345
500	-88.28877	-57.53774	-30.75104	1e+08	0	0.288782	0.036564	0.0426347	0.0395293	0.034844	0.0414977	0.0122025	0.00907217	0.0043329	0.0698904	0.0667169	0.137293	0.234832	0.0336435	0.070391	0.0748885	0.0583992	0.496723	0.49917	0.500783	0.503324	1	18539.31	1	6084.841	1	36627.16	0.0522203	0.668633	0.0828143	0.196333	0.492515	0.498119	0.501905	0.507461	1	3616.217	1	0.999873	0.999968	1.00003	1.00013	1.255513
510	-67.64208	-56.44382	-11.19826	1e+08	0	0.152059	0.0121817	0.0198138	0.118394	0.0998688	0.0744993	0.0944902	0.0250917	0.0599243	0.0597248	0.237425	0.0517203	0.0754743	0.0312597	0.16618	0.14625	0.0828558	0.498242	0.49956	0.500347	0.501851	0	62000	55292.4	55292.4	48358.55	48358.55	0.0431235	0.620654	0.220217	0.116006	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.507212
520	-90.74331	-58.43062	-32.31269	7.174194e+07	1	0.178802	0.0618681	0.0147418	0.0933984	0.043355	0.159922	0.042851	0.106928	0.109475	0.0857427	0.189023	0.0395842	0.055711	0.0790183	0.0282199	0.178438	0.309508	0.498242	0.49956	0.500347	0.501851	0	62000	50782.09	50782.09	40004.57	40004.57	0.112205	0.0998009	0.773047	0.014948	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999849	0.999962	1.00004	1.00015	1.776587
530	-102.1288	-62.30612	-39.82263	5.484982e+07	1	0.0421219	0.2184	0.0794184	0.237835	0.0737337	0.027742	0.0788726	0.0728912	0.0467271	0.0412642	0.191315	0.167633	0.0639735	0.0400248	0.00325921	0.0270488	0.0118315	0.498242	0.49956	0.500347	0.501851	0	62000	45896.22	45896.22	1	265.6051	0.0732751	0.360091	0.0939025	0.472731	0.496438	0.499118	0.500872	0.503571	1	15878.42	1	0.999828	0.999956	1.00004	1.00017	1.424093
540	-72.28147	-57.97907	-14.3024	1e+08	0	0.124556	0.211611	0.0279222	0.154402	0.0394207	0.175461	0.188631	0.12727	0.0361666	0.109376	0.356887	0.01448	0.175342	0.0285387	0.0200509	0.0204995	0.00701172	0.498242	0.49956	0.500347	0.501851	0	62000	58570.32	58570.32	35740.73	35740.73	0.0165776	0.514867	0.135682	0.332874	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.817626
