Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
12130	-63.55391	-56.40611	-7.147802	1e+08	0	0.205393	0.0225043	0.00282246	0.0235456	0.0299931	0.158283	0.0303122	0.0224535	0.0472911	0.0401148	0.0352944	0.22207	0.127709	0.0600671	0.0189377	0.030495	0.0248783	0.498242	0.49956	0.500347	0.501851	0	62000	57982.62	57982.62	20522.4	20522.4	0.0379713	0.0681316	0.595628	0.298269	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.102165
12140	-102.8613	-55.85944	-47.00186	1802653	1	0.166005	0.054392	0.00156446	0.0150366	0.105081	0.00144614	0.0869594	0.0386886	0.0205862	0.0487045	0.133885	0.00500061	0.252456	0.0153668	0.0398257	0.0472699	0.00625641	0.498125	0.499651	0.500451	0.501773	1	60691.17	1	30553.62	1	16459.22	0.471217	0.279287	0.0206471	0.228848	0.498128	0.499527	0.50038	0.501965	1	54895.5	1	0.999053	0.999758	1.00024	1.00095	1.038525
12150	-95.32915	-56.04898	-39.28016	7.134239e+07	1	0.0903802	0.172742	0.0226382	0.173776	0.0700749	0.154236	0.139562	0.00428535	0.0485063	0.140786	0.0354717	0.0353589	0.137313	0.0172583	0.0538255	0.0160623	0.0575672	0.497067	0.499318	0.500723	0.502892	1	23808.94	1	29318.98	51647.55	51647.55	0.0742415	0.0833813	0.822485	0.0198919	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999849	0.999962	1.00004	1.00015	1.369844
12160	-86.01952	-57.28851	-28.73101	8.306688e+07	1	0.162542	0.0599943	0.0216187	0.303265	0.0688571	0.0387244	0.0697281	0.0140296	0.0341566	0.286196	0.00966583	0.0494663	0.0262371	0.10303	0.0940049	0.0368611	0.0400407	0.498242	0.49956	0.500347	0.501851	0	62000	2193.55	2193.55	30458.87	30458.87	0.790797	0.166339	0.0299524	0.0129109	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.99986	0.999964	1.00004	1.00014	1.418418
12170	-68.66853	-54.71137	-13.95717	1e+08	0	0.33485	0.00427027	0.0888867	0.041589	0.0456335	0.0605578	0.12898	0.0314009	0.00773472	0.0620552	0.202615	0.0763462	0.0731618	0.202064	0.281062	0.0503063	0.0915875	0.498242	0.49956	0.500347	0.501851	0	62000	27903.49	27903.49	53538.77	53538.77	0.497103	0.128034	0.295236	0.0796279	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.783101
12180	-83.19226	-58.92584	-24.26642	1e+08	0	0.462662	0.178734	0.477077	0.172216	0.053277	0.00560416	0.0251817	0.04498	0.020475	0.133706	0.15762	0.244711	0.0912133	0.171056	0.405292	0.125873	0.0443472	0.498242	0.49956	0.500347	0.501851	0	62000	4571.657	4571.657	388.4975	388.4975	0.0255456	0.0522508	0.287311	0.634892	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	2.814026
12190	-97.59323	-63.3516	-34.24163	6.122733e+07	1	0.140849	0.110095	0.0440483	0.196909	0.104377	0.0995554	0.061863	0.0610609	0.0898986	0.0692248	0.0851809	0.548929	0.0932919	0.111469	0.0112277	0.120814	0.0206857	0.498242	0.49956	0.500347	0.501851	0	62000	53352.83	53352.83	38810.25	38810.25	0.056406	0.830724	0.096452	0.0164178	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999837	0.999959	1.00004	1.00016	1.96948
12200	-71.31541	-62.12812	-9.18729	1e+08	0	0.135722	0.0618044	0.0633711	0.0479647	0.0116059	0.0119702	0.0687094	0.270458	0.0432573	0.0181902	0.0851809	0.0310031	0.238898	0.0569582	0.0350565	0.120725	0.0052375	0.498242	0.49956	0.500347	0.501851	0	62000	37921.71	37921.71	866.9154	866.9154	0.0829102	0.132203	0.361931	0.422955	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.306113
12210	-104.0035	-59.69393	-44.30954	1.293676e+07	1	0.11674	0.0858806	0.164064	0.0403936	0.0378257	0.100895	0.0407064	0.121601	0.186985	0.248431	0.129154	0.0998553	0.238898	0.205726	0.000421363	0.0198455	0.0353592	0.497393	0.499419	0.500642	0.502546	1	30426.57	1	39234.13	36784.33	36784.33	0.4976	0.122502	0.282206	0.0976925	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999647	0.99991	1.00009	1.00035	1.872782
12220	-100.1744	-58.74904	-41.42537	6.705048e+07	1	0.184507	0.041618	0.0701409	0.0622678	0.041751	0.00269189	0.029472	0.0366019	0.0483639	0.0478967	0.0124923	0.607612	0.331101	0.00340746	0.0494024	0.00571493	0.00932435	0.498242	0.49956	0.500347	0.501851	0	62000	2496.486	2496.486	1	32290.18	0.252211	0.189133	0.252018	0.306637	0.498016	0.499503	0.500417	0.502064	1	49317.4	1	0.999845	0.99996	1.00004	1.00016	1.584365
12230	-92.03812	-61.66584	-30.37228	6.926216e+07	1	0.00736153	0.201512	0.0337088	0.0852905	0.01753	0.00748515	0.185796	0.0323741	0.136015	0.100722	0.0528044	0.114415	0.180812	0.0394177	0.0412498	0.130115	0.215935	0.498242	0.49956	0.500347	0.501851	0	62000	29679	29679	52579.7	52579.7	0.0752141	0.124151	0.577713	0.222921	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999847	0.99996	1.00004	1.00015	1.582545
12240	-111.9749	-61.24456	-50.73036	3.818883e+07	1	0.435255	0.0235077	0.00697473	0.26415	0.189247	0.102685	0.0035199	0.0795808	0.0147715	0.175753	0.00774449	0.114415	0.402571	0.0748647	0.0181877	0.0357924	0.565843	0.496784	0.499228	0.500791	0.503197	1	19644.09	1	39250.89	44489.22	44489.22	0.108347	0.729125	0.106258	0.0562694	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999794	0.999947	1.00005	1.00021	2.514863
12250	-64.84401	-52.27794	-12.56607	1e+08	0	0.148	0.00127789	0.00697473	0.361999	0.00677619	0.0447341	0.0539974	0.112998	0.00416618	0.145258	0.172571	0.0404627	0.258692	0.0297503	0.113632	0.0900431	0.0526566	0.498242	0.49956	0.500347	0.501851	0	62000	44498.84	44498.84	33919.87	33919.87	0.168458	0.321595	0.254497	0.25545	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.643991
12260	-70.08532	-53.79788	-16.28744	1e+08	0	0.141675	0.0550183	0.00290419	0.129404	0.038298	0.027347	0.155194	0.0823542	0.0664722	0.236347	0.0449279	0.288077	0.415672	0.0149105	0.0930998	0.149262	0.0751643	0.498242	0.49956	0.500347	0.501851	0	62000	53970.16	53970.16	48691.91	48691.91	0.570688	0.0770332	0.25987	0.0924089	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	2.016128
12270	-89.63546	-57.00747	-32.62798	1.490895e+07	1	0.212185	0.0738288	0.0986303	0.0445273	0.120399	0.158162	0.026429	0.0250121	0.0664722	0.0707697	0.0694753	0.141374	0.120179	0.236317	0.0432927	0.183282	0.117778	0.498242	0.49956	0.500347	0.501851	0	62000	48475.69	48475.69	1312.397	1312.397	0.0483087	0.784281	0.077979	0.0894309	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999671	0.999916	1.00008	1.00033	1.808115
12280	-76.94124	-58.26229	-18.67895	1e+08	0	0.302679	0.00205045	0.0937966	0.203952	0.0543215	0.015305	0.00658046	0.0178445	0.00748297	0.0398188	0.0078299	0.00199839	0.0780574	0.234126	0.0221603	0.0521149	0.0116727	0.497957	0.499593	0.500494	0.501956	1	50518.73	1	51679.26	1405.611	1405.611	0.528177	0.158443	0.287794	0.0255863	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.15179
12290	-82.49182	-54.86821	-27.62361	1.756021e+07	1	0.3623	0.00760035	0.00867627	0.138351	0.0506444	0.0570984	0.0507068	0.0796136	0.012278	0.0334936	0.0410259	0.00719776	0.296021	0.0468225	0.0190186	0.0878472	0.00898225	0.498242	0.49956	0.500347	0.501851	0	62000	14338.32	14338.32	7334.914	7334.914	0.133772	0.249267	0.459625	0.157336	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999697	0.999922	1.00008	1.0003	1.307678
12300	-80.66307	-56.88782	-23.77525	1e+08	0	0.10293	0.218688	0.165617	0.0680926	0.0708956	0.0421068	0.0407039	0.204302	0.015152	0.111749	0.10481	0.0282035	0.217478	0.0240914	0.0323206	0.146829	0.0674505	0.498242	0.49956	0.500347	0.501851	0	62000	25996.15	25996.15	1	30459.57	0.404676	0.0318922	0.0511594	0.512272	0.496972	0.499305	0.500756	0.502967	1	22473.34	1	0.999873	0.999968	1.00003	1.00013	1.66142
12310	-100.1545	-58.08203	-42.07251	3.244825e+07	1	0.225137	0.0332453	0.00670276	0.137254	0.0746451	0.0381936	0.0843624	0.143828	0.201354	0.0638117	0.13099	0.0472794	0.0164353	0.100062	0.214787	0.066486	0.0645051	0.496483	0.499109	0.500848	0.50356	1	16132.25	1	23722.47	19558.03	19558.03	0.224598	0.116691	0.407604	0.251107	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999777	0.999943	1.00006	1.00022	1.649079
12320	-85.28782	-57.50445	-27.78337	3.602577e+07	1	0.129706	0.194284	0.109685	0.0206522	0.0220993	0.056675	0.0256348	0.0510426	0.00742499	0.0836544	0.275283	0.0224063	0.0874736	0.0768038	0.0101448	0.0428261	0.107858	0.498242	0.49956	0.500347	0.501851	0	62000	1842.867	1842.867	54952.9	54952.9	0.445138	0.241824	0.104173	0.208865	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999788	0.999946	1.00005	1.00021	1.323653
12330	-67.71765	-55.9556	-11.76205	1e+08	0	0.0261019	0.0547189	0.0685339	0.1316	0.0335939	0.0115498	0.0493947	0.260558	0.0332574	0.0891476	0.0189126	0.239245	0.14165	0.158888	0.00298664	0.157932	0.0855196	0.498242	0.49956	0.500347	0.501851	0	62000	27396.61	27396.61	56416.94	56416.94	0.00244459	0.3636	0.317408	0.316548	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.56359
12340	-77.76448	-53.32422	-24.44027	1e+08	0	0.226652	0.0429651	0.0143848	0.25721	0.0118449	0.108546	0.0670476	0.0577084	0.0215804	0.190915	0.158233	0.112691	0.183181	0.102943	0.0422302	0.11936	0.0104301	0.493742	0.498438	0.501589	0.50623	1	5180.2	1	30282.4	45713.14	45713.14	0.133924	0.101618	0.0147969	0.749662	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.727922
12350	-83.11639	-56.14351	-26.97288	1e+08	0	0.474151	0.0972821	0.0105698	0.115882	0.0504645	0.00151811	0.136295	0.182672	0.0267283	0.00511725	0.0109656	0.35705	0.183181	0.07953	0.109906	0.0905383	0.0493327	0.498242	0.49956	0.500347	0.501851	0	62000	21725.53	21725.53	1	24608.37	0.428019	0.294418	0.0359417	0.241622	0.497453	0.499369	0.500587	0.50259	1	30611.05	1	0.999873	0.999968	1.00003	1.00013	1.981183
12360	-84.87335	-53.76368	-31.10967	1.390668e+07	1	0.21214	0.0677636	0.003886	0.290109	0.00116753	0.122428	0.117868	0.0044771	0.0121353	0.0602568	0.0724235	0.0856029	0.122576	0.222109	0.0848093	0.0752538	0.101277	0.498242	0.49956	0.500347	0.501851	0	62000	21193.56	21193.56	39513.18	39513.18	0.0563231	0.261983	0.223937	0.457757	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999659	0.999913	1.00009	1.00034	1.656283
12370	-67.507	-55.93549	-11.57151	1e+08	0	0.258765	0.0183167	0.0526919	0.0241145	0.0929757	0.0131869	0.0376466	0.126604	0.079393	0.128141	0.0535662	0.0149886	0.251018	0.0809341	0.0880437	0.122872	0.101277	0.498242	0.49956	0.500347	0.501851	0	62000	1890.706	1890.706	14737.59	14737.59	0.224281	0.358916	0.185077	0.231726	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.544535
12380	-88.36254	-57.13048	-31.23206	7.798464e+07	1	0.126607	0.056818	0.0577228	0.0536754	0.121266	0.130877	0.180702	0.0992113	0.0828283	0.352078	0.164068	0.0317432	0.048696	0.0240814	0.05676	0.0265371	0.0548517	0.498242	0.49956	0.500347	0.501851	0	62000	20938.92	20938.92	4624.463	4624.463	0.219976	0.179973	0.281134	0.318917	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999856	0.999964	1.00004	1.00014	1.668522
12390	-87.93679	-53.79321	-34.14358	7.260404e+07	1	0.273173	0.152861	0.0668262	0.0716842	0.00104943	0.164324	0.0931504	0.0766465	0.0308349	0.104335	0.181831	0.0838522	0.362672	0.0664192	0.00757031	0.107948	0.114497	0.498242	0.49956	0.500347	0.501851	0	62000	44355.35	44355.35	43293.94	43293.94	0.225569	0.217884	0.33888	0.217666	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999851	0.999962	1.00004	1.00015	1.959674
12400	-79.64149	-58.43006	-21.21143	1e+08	0	0.0499287	0.057564	0.0925573	0.10659	0.0312617	0.0484277	0.488778	0.0159054	0.0325586	0.174401	0.295246	0.145004	0.478362	0.0179244	0.0253817	0.277407	0.171231	0.498242	0.49956	0.500347	0.501851	0	62000	6366.66	6366.66	18857.51	18857.51	0.253647	0.0341621	0.0100437	0.702147	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	2.508528
12410	-88.15506	-60.13853	-28.01653	1e+08	0	0.172516	0.27175	0.0386899	0.23115	0.0832164	0.0211334	0.137263	0.173238	0.151872	0.240211	0.0987754	0.0544133	0.156122	0.0432204	0.107821	0.029195	0.0749605	0.49762	0.499477	0.500577	0.502326	1	36474.44	1	49716.79	34287.71	34287.71	0.00658658	0.431642	0.181577	0.380194	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	2.085548
12420	-99.33738	-53.71742	-45.61997	6428466	1	0.232099	0.00039397	0.125809	0.120453	0.0518418	0.0450253	0.10111	0.0383018	0.0526103	0.185837	0.243687	0.140921	0.282799	0.0666334	0.132382	0.139175	0.0447449	0.498242	0.49956	0.500347	0.501851	0	62000	50393.18	50393.18	1	52836.97	0.184552	0.326139	0.470053	0.019256	0.497885	0.499522	0.500486	0.502107	1	45337.37	1	0.999499	0.999872	1.00013	1.0005	2.003824
12430	-107.8975	-58.05215	-49.84537	4.296115e+07	1	0.0603528	0.0286771	0.0174447	0.316944	0.0663846	0.00610662	0.0268602	0.049863	0.0751984	0.047101	0.0933893	0.245712	0.107307	0.0733411	0.0335767	0.0526022	0.0220153	0.488333	0.497029	0.50297	0.511668	1	1483.172	1	5429.448	1	2113.261	0.0668844	0.312084	0.420545	0.200487	0.498227	0.499553	0.50035	0.50187	1	60902.82	1	0.999806	0.99995	1.00005	1.00019	1.322875
12440	-77.12758	-61.40261	-15.72497	1e+08	0	0.246792	0.0648402	0.0345769	0.102904	0.130965	0.353528	0.0952503	0.0486123	0.0972349	0.0217948	0.0551999	0.215282	0.0614004	0.13212	0.0979794	0.0358784	0.165523	0.498242	0.49956	0.500347	0.501851	0	62000	41272.87	41272.87	15361.24	15361.24	0.0426188	0.153642	0.59633	0.20741	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.959882
12450	-90.0416	-58.21952	-31.82208	1e+08	0	0.144769	0.0433366	0.016164	0.200762	0.117611	0.154341	0.0793214	0.0518541	0.0866964	0.0703836	0.114507	0.012472	0.0537645	0.0334713	0.0684341	0.0926844	0.0220417	0.49781	0.499487	0.500499	0.502203	1	41861.67	1	35253.56	1	27560	0.191781	0.443564	0.066331	0.298324	0.497973	0.499517	0.500444	0.502067	1	48202.55	1	0.999873	0.999968	1.00003	1.00013	1.362614
12460	-90.93706	-57.11498	-33.82208	3.054329e+07	1	0.202295	0.0489635	0.0319238	0.134171	0.287806	0.0208102	0.0337419	0.0136984	0.133305	0.0762128	0.00748072	0.0412188	0.347624	0.23376	0.0739674	0.115264	0.125282	0.498242	0.49956	0.500347	0.501851	0	62000	3147.008	3147.008	4777.956	4777.956	0.350693	0.0577877	0.0689092	0.522611	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.99977	0.999941	1.00006	1.00023	1.927524
12470	-77.04863	-53.25044	-23.79819	1e+08	0	0.336247	0.063735	0.0226451	0.110663	0.0605178	0.00108706	0.221241	0.0589794	0.00642693	0.0796875	0.0641832	0.0427354	0.158116	0.131555	0.0746345	0.0246651	0.206596	0.498021	0.499549	0.50044	0.50199	1	51287.81	1	6888.974	8843.751	8843.751	0.653884	0.221922	0.100927	0.0232676	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.663714
12480	-65.77299	-57.10753	-8.665467	1e+08	0	0.0601197	0.0775838	0.0745226	0.0582749	0.000908521	0.0199758	0.0649412	0.0482185	0.0121746	0.0859236	0.202176	0.0701811	0.0763075	0.063961	0.021655	0.110411	0.206596	0.498242	0.49956	0.500347	0.501851	0	62000	3439.67	3439.67	6494.738	6494.738	0.133807	0.0638084	0.219387	0.582997	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.253931
12490	-106.6732	-55.27021	-51.40299	4.814077e+07	1	0.305417	0.10826	0.135592	0.103669	0.0110913	0.116024	0.0446704	0.0350037	0.0566318	0.143702	0.0939339	0.318935	0.452909	0.0151413	0.279781	0.0816637	0.2797	0.498008	0.499603	0.500477	0.501913	1	52964.25	1	48192.21	10071.98	10071.98	0.403213	0.15423	0.364057	0.0784994	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999817	0.999953	1.00005	1.00018	2.582127
12500	-105.8612	-61.73667	-44.12453	8.39743e+07	1	0.30375	0.00834425	0.013744	0.397504	0.00757796	0.281845	0.0922218	3.98721e-05	0.0370765	0.0601209	0.0839776	0.00989124	0.0806151	0.0396166	0.0634111	0.259766	0.114778	0.498242	0.49956	0.500347	0.501851	0	62000	48325.8	48325.8	1	6789.567	0.20719	0.457788	0.274118	0.0609037	0.496892	0.499281	0.500776	0.503051	1	21295.61	1	0.999861	0.999965	1.00003	1.00014	1.85428
12510	-87.17131	-63.89674	-23.27457	1e+08	0	0.10809	0.0594998	0.0176539	0.306479	0.135493	0.122442	0.016013	0.00430316	0.203612	0.0662078	0.108291	0.0638482	0.0173984	0.0596375	0.0893766	0.021823	0.211183	0.497904	0.499532	0.500483	0.502082	1	46279.03	1	21377.72	14436.2	14436.2	0.159336	0.343593	0.187391	0.30968	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.611352
12520	-103.4321	-61.12082	-42.31124	4.659889e+07	1	0.20214	0.20213	0.0362041	0.197994	0.0344325	0.244755	0.0038391	0.0383096	0.0298559	0.263933	0.0146476	0.0638482	0.107887	0.0682991	0.0254222	0.0482408	0.0910123	0.498	0.499613	0.500486	0.501902	1	53039.75	1	30374	31517.73	31517.73	0.423971	0.0557299	0.00313108	0.517168	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999814	0.999952	1.00005	1.00019	1.672951
12530	-106.5239	-63.14566	-43.37825	1.669891e+07	1	0.309155	0.0377881	0.00315985	0.0749441	0.0294153	0.150623	0.0183189	0.162267	0.0387269	0.195168	0.0960777	0.136291	0.161217	0.0976593	0.112128	0.0888287	0.0678836	0.498242	0.49956	0.500347	0.501851	0	62000	49227.81	49227.81	1	21214.61	0.435744	0.0831044	0.275321	0.20583	0.497794	0.499494	0.50051	0.502202	1	41573.84	1	0.999689	0.99992	1.00008	1.00031	1.779652
12540	-70.39653	-54.91395	-15.48258	1e+08	0	0.611942	0.113263	0.0558123	0.06344	0.0131243	0.273162	0.127194	0.00168854	0.0382864	0.0769511	0.0315097	0.0844498	0.014186	0.214559	0.033805	0.114386	0.0678836	0.498242	0.49956	0.500347	0.501851	0	62000	22937.9	22937.9	19657.91	19657.91	0.0415164	0.223399	0.112625	0.62246	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.935642
12550	-101.5791	-61.95481	-39.62429	1e+08	0	0.446914	0.227607	0.00879703	0.106533	0.308379	0.00772979	0.206477	0.0176055	0.0962802	0.0802805	0.0186694	0.086056	0.0307336	0.214559	0.0220827	0.114386	0.149746	0.497839	0.49948	0.500482	0.502199	1	42500.2	1	13603.78	1	35841.16	0.322469	0.238666	0.0938791	0.344986	0.496082	0.499014	0.500961	0.503943	1	13070.51	1	0.999873	0.999968	1.00003	1.00013	2.142835
12560	-81.01826	-59.98909	-21.02918	1e+08	0	0.122839	0.112734	0.000624343	0.154198	0.0604458	0.329086	0.0275384	0.0269355	0.0297505	0.00473335	0.0241263	0.010874	0.116394	0.131096	0.0361556	0.156726	0.0425561	0.497647	0.499424	0.500535	0.502394	1	35847.7	1	43988.17	2099.022	2099.022	0.162199	0.708205	0.116539	0.0130569	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.386813
12570	-80.52236	-60.35941	-20.16295	1e+08	0	0.067103	0.222976	0.0528699	0.156593	0.00564269	0.224368	0.125146	0.216384	0.0149605	0.127493	0.286164	0.0452572	0.01781	0.171997	0.0934655	0.343268	0.232181	0.498242	0.49956	0.500347	0.501851	0	62000	44101.8	44101.8	41296.73	41296.73	0.0346954	0.566737	0.158538	0.24003	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	2.403679
12580	-97.72094	-56.31481	-41.40613	2.939037e+07	1	0.0543002	0.00360686	0.00563485	0.0517579	0.0630429	0.0604706	0.326181	0.0911168	0.0129779	0.107351	0.166476	0.0107561	0.100292	0.10708	0.152545	0.0700428	0.198809	0.4968	0.499246	0.500795	0.503159	1	19974.03	1	26753.11	3528.857	3528.857	0.488762	0.0982715	0.20847	0.204497	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999766	0.99994	1.00006	1.00023	1.58244
12590	-94.33677	-61.68625	-32.65051	4.713128e+07	1	0.0910515	0.00107522	0.203804	0.15787	0.061033	0.0346847	0.106328	0.0684966	0.251829	0.0339847	0.104932	0.0688229	0.106964	0.283916	0.0441866	0.0211683	0.17022	0.498242	0.49956	0.500347	0.501851	0	62000	42703.32	42703.32	37391.13	37391.13	0.00521979	0.501856	0.107475	0.385449	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999815	0.999952	1.00005	1.00019	1.810368
12600	-88.41302	-59.77072	-28.6423	1e+08	0	0.257896	0.119519	0.0564055	0.057357	0.00371199	0.0286774	0.211045	0.113794	0.022582	0.166793	0.0383445	0.0714696	0.0670663	0.278605	0.197522	0.0155129	0.441825	0.497725	0.499506	0.500547	0.502222	1	39949.77	1	43600.13	25667.36	25667.36	0.571821	0.117082	0.0978747	0.213222	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	2.148126
12610	-102.4628	-54.41698	-48.0458	3.717568e+07	1	0.150003	0.07586	0.0121411	0.0249002	0.0279761	0.00102628	0.0291219	0.140953	0.0307002	0.0794678	0.129868	0.055451	0.115335	0.0929236	0.0216549	0.120685	0.0348519	0.498148	0.499601	0.500413	0.501838	1	59326.95	1	18334.49	1	22338	0.127118	0.454214	0.0284769	0.390191	0.496247	0.49908	0.50093	0.503744	1	14374.79	1	0.999792	0.999947	1.00005	1.00021	1.142918
12620	-82.32951	-55.54508	-26.78442	1e+08	0	0.229386	0.0328939	0.0163654	0.0495207	0.0267941	0.128822	0.159023	0.0330996	0.0436292	0.121342	0.310534	0.0485146	0.273873	0.0298798	0.0388985	0.298233	0.12153	0.498096	0.499534	0.500399	0.501971	1	53809.19	1	44289.83	36286.83	36286.83	0.00193426	0.102851	0.347884	0.547331	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.962338
12630	-95.57397	-57.8383	-37.73567	1e+08	0	0.128677	0.0883283	0.0619015	0.137203	0.01176	0.000883428	0.311502	0.109951	0.0226044	0.0744355	0.148958	0.201579	0.315109	0.046065	0.230718	0.054371	0.00992743	0.497945	0.499587	0.500495	0.501973	1	49799.42	1	59455.21	1	53952.76	0.0405474	0.37045	0.527564	0.0614387	0.493297	0.4983	0.501691	0.506713	1	4487.817	1	0.999873	0.999968	1.00003	1.00013	1.953974
12640	-99.26759	-58.85632	-40.41127	4.838346e+07	1	0.248967	0.00820354	0.0356154	0.0777818	0.0374344	0.00187458	0.0654219	0.0519005	0.162285	0.0143506	0.169511	0.175441	0.216284	0.018447	0.00708401	0.16338	0.0289722	0.489967	0.497455	0.502555	0.510023	1	2007.865	1	43132.37	5797.422	5797.422	0.361291	0.307094	0.313716	0.0178996	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999817	0.999953	1.00005	1.00018	1.482954
12650	-100.3498	-55.31161	-45.03823	3.215435e+07	1	0.332128	0.0300232	0.0132049	0.083036	0.0201079	0.000632552	0.018394	0.206713	0.105091	0.0315304	0.503055	0.0905139	0.12135	0.0398196	0.0280522	0.239113	0.0828863	0.49669	0.499215	0.500823	0.503272	1	18644.39	1	23837.83	9368.25	9368.25	0.281791	0.577217	0.122824	0.0181681	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999776	0.999943	1.00006	1.00022	1.945651
12660	-96.554	-53.73573	-42.81827	6.578644e+07	1	0.0739137	0.0182337	0.0838216	0.29967	0.0113998	0.0287533	0.0846635	0.0110725	0.0530512	0.140311	0.199964	0.0247994	0.12135	0.223071	0.0484438	0.239113	0.062023	0.497517	0.499372	0.500561	0.50255	1	31890.5	1	1879.134	27036.78	27036.78	0.257228	0.404511	0.170424	0.167837	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999844	0.99996	1.00004	1.00016	1.723654
12670	-97.62365	-61.66135	-35.9623	2.446846e+07	1	0.0187193	0.0431504	0.221796	0.35295	0.0114758	0.0826423	0.188612	0.0098358	0.0790279	0.111731	0.175828	0.374173	0.0600517	0.0459446	0.108716	0.159254	0.0976389	0.498242	0.49956	0.500347	0.501851	0	62000	50988.71	50988.71	53564.25	53564.25	0.0837692	0.369483	0.0934898	0.453258	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999743	0.999935	1.00007	1.00026	2.141546
12680	-89.90433	-59.34573	-30.55861	1e+08	0	0.042239	0.532819	0.00200737	0.11005	0.0356577	0.12367	0.338553	0.00614502	0.0262646	0.0114761	0.49201	0.0217435	0.17286	0.0758368	0.00329478	0.209669	0.135459	0.493615	0.498384	0.50161	0.506391	1	4948.561	1	22468.31	60152.01	60152.01	0.406571	0.49048	0.0745056	0.0284431	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	2.339756
