Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
100	-157.9458	-127.4578	-30.48799	9.681844e+07	1	0.452772	0.10273	0.056181	0.0920462	0.0830817	0.0645898	0.0303421	0.033903	0.111104	0.052747	0.225014	0.0869283	0.00531788	0.127139	0.00142789	0.0172855	0.0515073	0.498242	0.49956	0.500347	0.501851	0	62000	53950.17	53950.17	33599.38	33599.38	0.492786	0.0639438	0.330881	0.11239	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999871	0.999966	1.00003	1.00013	1.594117
110	-140.7938	-127.6423	-13.15145	1e+08	0	0.40764	0.107992	0.0228656	0.13266	0.197347	0.0289282	0.117192	0.0178023	0.0649789	0.0366368	0.254775	0.110464	0.00401625	0.0646505	0.0007024	0.0169667	0.116913	0.498242	0.49956	0.500347	0.501851	0	62000	28062.16	28062.16	19159.6	19159.6	0.323643	0.133004	0.351831	0.191523	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.702531
120	-149.2104	-124.882	-24.32834	1e+08	0	0.580926	0.0785965	0.0313047	0.0376723	0.151459	0.0418195	0.0521304	0.0186819	0.0612732	0.057027	0.279506	0.0801716	0.00429797	0.191174	0.00100125	0.0114666	0.0382242	0.498242	0.49956	0.500347	0.501851	0	62000	34651.36	34651.36	1	22173	0.5349	0.147041	0.268494	0.0495657	0.493491	0.498346	0.501638	0.506524	1	4755.889	1	0.999873	0.999968	1.00003	1.00013	1.716732
130	-156.8401	-126.4349	-30.40523	5.62874e+07	1	0.419574	0.0661018	0.0117773	0.0404377	0.159924	0.0348831	0.0536069	0.041507	0.0973234	0.0319974	0.341003	0.0561912	0.0147962	0.17231	0.000516614	0.0214578	0.0224333	0.498242	0.49956	0.500347	0.501851	0	62000	33406.44	33406.44	41723.18	41723.18	0.332302	0.168498	0.458701	0.0404985	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999831	0.999956	1.00004	1.00017	1.585841
140	-137.8954	-130.3827	-7.512729	1e+08	0	0.264937	0.0214421	0.0179407	0.0407385	0.0984989	0.0618731	0.0189238	0.0436007	0.0419863	0.0552526	0.172329	0.0105004	0.0316765	0.170035	0.000803171	0.0273498	0.0607715	0.498242	0.49956	0.500347	0.501851	0	62000	50737.86	50737.86	9430.812	9430.812	0.0736923	0.430286	0.374123	0.121899	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.138659
150	-153.2745	-124.2221	-29.05237	3.251038e+07	1	0.521892	0.0685373	0.0454291	0.0499821	0.0803539	0.0182563	0.0252082	0.0475942	0.0508312	0.0219931	0.238114	0.019562	0.0535831	0.0692376	0.00120647	0.0470838	0.0916904	0.498242	0.49956	0.500347	0.501851	0	62000	56863.77	56863.77	1661.437	1661.437	0.25719	0.436063	0.0858138	0.220933	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999777	0.999943	1.00006	1.00022	1.450555
160	-143.7312	-129.3902	-14.34103	1e+08	0	0.415117	0.044062	0.0593752	0.0373491	0.329731	0.0419266	0.0696436	0.0944728	0.0411038	0.00543457	0.338439	0.0233357	0.114731	0.0430082	0.00206534	0.0818895	0.079805	0.498242	0.49956	0.500347	0.501851	0	62000	12773.79	12773.79	59862.05	59862.05	0.0661748	0.0278775	0.186706	0.719242	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.821489
170	-149.3349	-128.4269	-20.90799	1e+08	0	0.372074	0.0441698	0.0295844	0.0584478	0.0832238	0.0513625	0.138806	0.0394386	0.0607532	0.00684317	0.225063	0.0108292	0.00665431	0.126426	0.0033876	0.0636226	0.0540102	0.498242	0.49956	0.500347	0.501851	0	62000	41547.69	41547.69	1	13827.76	0.465456	0.39101	0.0852724	0.058261	0.496307	0.499102	0.500918	0.503673	1	14891.82	1	0.999873	0.999968	1.00003	1.00013	1.374696
180	-139.0376	-128.7071	-10.33049	1e+08	0	0.472654	0.0871327	0.0114388	0.0521345	0.127967	0.0633394	0.0439801	0.0375206	0.0403476	0.00470299	0.207695	0.0305139	0.0065949	0.0715526	0.00811488	0.0977377	0.0570077	0.498242	0.49956	0.500347	0.501851	0	62000	35059.51	35059.51	36505.32	36505.32	0.204371	0.164544	0.223569	0.407515	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.420435
190	-174.5622	-136.5447	-38.01749	1e+08	0	0.364723	0.243307	0.0146715	0.115061	0.215766	0.245548	0.0846602	0.0300609	0.0607036	0.00963977	0.423897	0.0239098	0.00497044	0.027364	0.00177649	0.053201	0.0628976	0.433801	0.48299	0.51701	0.566199	1	45.72092	1	39437.2	1	57445.37	0.400766	0.0399882	0.14915	0.410095	0.497656	0.499489	0.500568	0.502287	1	37673.4	1	0.999873	0.999968	1.00003	1.00013	1.982158
200	-159.9353	-133.4288	-26.5065	1e+08	0	0.426217	0.0872563	0.0223935	0.241655	0.160651	0.120245	0.0460674	0.0333056	0.0411088	0.0124563	0.587068	0.0163083	0.000864788	0.0393709	0.00219769	0.0153182	0.0820633	0.498242	0.49956	0.500347	0.501851	0	62000	6874.568	6874.568	1	12872.17	0.0430044	0.202063	0.671098	0.0838344	0.494912	0.498704	0.501264	0.50512	1	7752.434	1	0.999873	0.999968	1.00003	1.00013	1.934548
210	-174.7118	-132.4922	-42.21958	3.330386e+07	1	0.396549	0.0340982	0.0229785	0.226083	0.222852	0.0136312	0.0449799	0.0373163	0.0154033	0.0033002	0.266734	0.0119664	0.00269681	0.147368	0.0245241	0.0679806	0.125327	0.496778	0.499178	0.500764	0.503279	1	19112.1	1	37435.32	4944.833	4944.833	0.14869	0.0974884	0.737281	0.016541	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.99978	0.999944	1.00006	1.00022	1.663788
220	-149.8696	-138.9025	-10.96709	1e+08	0	0.356725	0.0110139	0.0298761	0.157366	0.113368	0.0115228	0.127976	0.0584089	0.0612643	0.0277048	0.20199	0.0424364	0.00215787	0.0787131	0.0205824	0.152592	0.0303974	0.498242	0.49956	0.500347	0.501851	0	62000	5780.345	5780.345	59313.27	59313.27	0.117578	0.304549	0.201363	0.376511	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.484095
230	-162.2686	-128.1249	-34.14365	1e+08	0	0.486301	0.0360313	0.00894342	0.131529	0.210257	0.00696925	0.0454584	0.0539375	0.0306279	0.0417015	0.20199	0.129056	0.00832794	0.0482544	0.00871359	0.0523874	0.0942893	0.498008	0.499571	0.500459	0.501962	1	51689.9	1	20975.22	1	22324	0.739145	0.11122	0.0280935	0.121542	0.497198	0.499312	0.500663	0.502827	1	25499.03	1	0.999873	0.999968	1.00003	1.00013	1.594774
240	-169.3335	-128.4998	-40.8337	8.39494e+07	1	0.47608	0.0611279	0.0104347	0.0643374	0.0687402	0.0215447	0.0363372	0.11169	0.0354148	0.0861492	0.271328	0.182631	0.0402557	0.0123473	0.00963037	0.012795	0.0243569	0.497347	0.499325	0.500607	0.50272	1	27985.29	1	33596.24	21030.37	21030.37	0.118139	0.0771776	0.0542311	0.750452	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999861	0.999965	1.00003	1.00014	1.525199
250	-158.6398	-130.7418	-27.898	4.54552e+07	1	0.411642	0.0197725	0.0256568	0.0245746	0.0915481	0.0645662	0.0204383	0.0163116	0.155314	0.0934427	0.229741	0.10773	0.0214284	0.00315143	0.0337566	0.0104419	0.00560093	0.498242	0.49956	0.500347	0.501851	0	62000	44749.4	44749.4	27946.25	27946.25	0.184143	0.457176	0.0258413	0.33284	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999811	0.999952	1.00005	1.00019	1.335117
260	-157.1048	-126.1307	-30.9741	7.729618e+07	1	0.5422	0.0765657	0.0177126	0.0981188	0.0492813	0.0273352	0.0220526	0.0226246	0.0158689	0.0421442	0.215241	0.167846	0.0195556	0.122934	0.07462	0.125339	0.00328932	0.498242	0.49956	0.500347	0.501851	0	62000	26006.29	26006.29	3057.416	3057.416	0.483069	0.154345	0.220445	0.142141	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999855	0.999963	1.00004	1.00014	1.642728
270	-148.885	-126.6151	-22.26996	1e+08	0	0.528915	0.0226053	0.0185759	0.00786511	0.171766	0.042698	0.0160985	0.0725229	0.0508311	0.0784899	0.164316	0.0237333	0.00701227	0.0529686	0.0736236	0.103164	0.075708	0.498242	0.49956	0.500347	0.501851	0	62000	35685.23	35685.23	1	11876.86	0.14406	0.388155	0.214726	0.25306	0.497793	0.499506	0.500517	0.502184	1	41899.51	1	0.999873	0.999968	1.00003	1.00013	1.510894
280	-136.1438	-126.4517	-9.692136	1e+08	0	0.45753	0.0358578	0.0333571	0.0040309	0.101269	0.0279405	0.00538841	0.0218264	0.0368237	0.108333	0.147004	0.0478066	0.00210887	0.092216	0.135426	0.0824227	0.0172596	0.498242	0.49956	0.500347	0.501851	0	62000	34081.78	34081.78	6731.535	6731.535	0.0732551	0.29953	0.586921	0.0402932	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.3566
290	-140.5398	-126.2894	-14.25036	1e+08	0	0.575082	0.101444	0.0406846	0.0218734	0.0807143	0.0386881	0.0715778	0.0565191	0.0294914	0.118354	0.284989	0.0408579	0.0109614	0.0739948	0.17389	0.0421534	0.0511468	0.498242	0.49956	0.500347	0.501851	0	62000	23919.81	23919.81	3817.228	3817.228	0.648862	0.0531403	0.227085	0.0709123	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.812422
300	-165.7452	-137.9892	-27.75595	8.182028e+07	1	0.260069	0.0720009	0.0160576	0.00832821	0.213385	0.021256	0.114563	0.0198929	0.126164	0.0833254	0.0564581	0.0286843	0.10435	0.0677204	0.0875767	0.0314049	0.00967744	0.498242	0.49956	0.500347	0.501851	0	62000	4358.914	4358.914	40613.8	40613.8	0.403559	0.415243	0.0946107	0.0865872	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999859	0.999964	1.00004	1.00014	1.320913
310	-140.9765	-125.1747	-15.80185	1e+08	0	0.952376	0.0361224	0.0587348	0.0059342	0.171272	0.0492577	0.0192141	0.0064581	0.0451834	0.104802	0.133407	0.111136	0.0433503	0.0242615	0.0884267	0.113822	0.0038124	0.498242	0.49956	0.500347	0.501851	0	62000	43474.26	43474.26	54691.67	54691.67	0.2349	0.0966865	0.230113	0.438301	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.967571
320	-138.1977	-129.1799	-9.017846	1e+08	0	0.235208	0.0963771	0.0280589	0.0231992	0.115235	0.0194566	0.00267094	0.0146518	0.074082	0.0861219	0.181303	0.0866739	0.0878861	0.00361117	0.0664409	0.0645915	0.103602	0.498242	0.49956	0.500347	0.501851	0	62000	24298.16	24298.16	36782.78	36782.78	0.580027	0.00994032	0.248695	0.161337	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.289171
330	-147.6327	-125.3029	-22.32979	1e+08	0	0.532634	0.108352	0.0134576	0.0074203	0.0664458	0.0258952	0.00138709	0.0644494	0.040501	0.0327586	0.19571	0.083521	0.00876028	0.124903	0.178106	0.0139228	0.0186531	0.493955	0.498485	0.50153	0.50603	1	5539.94	1	6256.688	55206.26	55206.26	0.567871	0.0231927	0.252153	0.156784	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.516877
340	-158.5383	-129.1357	-29.40256	1.650258e+07	1	0.351619	0.0182382	0.0139265	0.00950265	0.301936	0.0117871	0.00156444	0.021687	0.0237942	0.0189938	0.254843	0.192076	0.0334166	0.0458915	0.150945	0.023874	0.0114788	0.498242	0.49956	0.500347	0.501851	0	62000	48379.41	48379.41	13981.36	13981.36	0.885533	0.0700522	0.0306629	0.0137521	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999687	0.99992	1.00008	1.00031	1.485574
350	-176.0753	-134.1857	-41.8896	8.487183e+07	1	0.387462	0.113113	0.0801008	0.0789573	0.1522	0.0314688	0.000656008	0.036547	0.00688632	0.02782	0.191249	0.10828	0.0596688	0.025226	0.188335	0.111994	0.0308257	0.497922	0.499484	0.500448	0.502146	1	45271.48	1	17556.23	13727.44	13727.44	0.580544	0.0257852	0.0329013	0.360769	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999862	0.999964	1.00004	1.00014	1.63079
360	-138.4609	-128.6353	-9.825507	1e+08	0	0.350668	0.0878893	0.00584619	0.0618355	0.134008	0.0158819	5.02846e-05	0.0342401	0.00827625	0.0648733	0.117959	0.0828235	0.119824	0.0505495	0.131453	0.0562161	0.047542	0.498242	0.49956	0.500347	0.501851	0	62000	49233.38	49233.38	48882.92	48882.92	0.0797139	0.501328	0.403909	0.0150489	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.369937
370	-176.3172	-132.4544	-43.86278	2.086257e+07	1	0.352394	0.072102	0.0649364	0.0937881	0.221731	0.0342356	6.62004e-05	0.00857113	0.00346925	0.0934236	0.28113	0.0272056	0.0987193	0.0523566	0.258054	0.051141	0.114785	0.498011	0.499604	0.500476	0.50191	1	53135.21	1	18677.55	54914.23	54914.23	0.698741	0.0520159	0.24027	0.00897342	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999722	0.999929	1.00007	1.00028	1.828108
380	-165.4288	-135.6864	-29.74249	8.430598e+07	1	0.280798	0.0854122	0.15969	0.0866555	0.0282991	0.0333787	1.96019e-05	0.0331811	0.0168825	0.0571499	0.206638	0.0170627	0.0831079	0.132295	0.0128384	0.160732	0.125427	0.498242	0.49956	0.500347	0.501851	0	62000	53513.07	53513.07	29364.43	29364.43	0.364402	0.138963	0.285939	0.210696	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999861	0.999965	1.00004	1.00014	1.519567
390	-173.8151	-133.3216	-40.49349	1.68994e+07	1	0.483865	0.0128279	0.126598	0.0568346	0.026616	0.0346049	6.19703e-06	0.0479494	0.0114541	0.124866	0.1481	0.22115	0.0886623	0.0113584	0.0206478	0.0277878	0.0478515	0.498242	0.49956	0.500347	0.501851	0	62000	60274.93	60274.93	1	37367.39	0.166171	0.120339	0.132979	0.580511	0.498116	0.499607	0.50043	0.501846	1	58050.97	1	0.999691	0.999921	1.00008	1.00031	1.491179
400	-163.6893	-132.8502	-30.83909	4.319065e+07	1	0.43702	0.00617158	0.152341	0.050945	0.0753405	0.0529751	1.22248e-05	0.168094	0.00887706	0.0313477	0.0627455	0.0577177	0.099023	0.172793	0.0626238	0.177205	0.013996	0.498242	0.49956	0.500347	0.501851	0	62000	22822.1	22822.1	49262.42	49262.42	0.118654	0.290504	0.315891	0.274951	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999807	0.99995	1.00005	1.00019	1.629227
410	-161.706	-130.5394	-31.16653	5.293624e+07	1	0.479492	0.0486237	0.058295	0.10462	0.0235401	0.0471061	0.000249744	0.122647	0.00916589	0.223218	0.232961	0.0773156	0.0150474	0.0634736	0.0155142	0.0216752	0.119026	0.498242	0.49956	0.500347	0.501851	0	62000	36823.6	36823.6	26605.28	26605.28	0.414281	0.114394	0.351709	0.119616	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999825	0.999955	1.00005	1.00017	1.661971
420	-172.6749	-133.6501	-39.02478	2.860723e+07	1	0.258685	0.00609508	0.0187179	0.100231	0.0502205	0.027985	0.000174982	0.0500797	0.0974959	0.139684	0.297878	0.0305829	0.0151807	0.0539524	0.0219401	0.0729768	0.102427	0.498242	0.49956	0.500347	0.501851	0	62000	41225.22	41225.22	1	48204.28	0.0307157	0.25168	0.172221	0.545383	0.498184	0.499561	0.500374	0.50188	1	59143.11	1	0.999762	0.999939	1.00006	1.00024	1.344307
430	-161.8754	-131.2088	-30.66662	4.84459e+07	1	0.348097	0.0669015	0.0453382	0.0933513	0.108374	0.0129525	8.66041e-05	0.120823	0.104366	0.070963	0.244572	0.05194	0.185409	0.060127	0.0209973	0.0610773	0.0166053	0.498242	0.49956	0.500347	0.501851	0	62000	12663.53	12663.53	2246.82	2246.82	0.112222	0.152184	0.398764	0.33683	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999818	0.999953	1.00005	1.00018	1.61198
440	-149.0441	-129.7163	-19.32786	1e+08	0	0.34503	0.00786506	0.0161908	0.0364045	0.193029	0.0286854	0.0137994	0.0372735	0.0145709	0.0337387	0.146682	0.0871625	0.00951043	0.127519	0.0376304	0.0380006	0.0435914	0.497316	0.499364	0.500643	0.502677	1	28102.82	1	51366.87	10648.38	10648.38	0.12529	0.00718328	0.583961	0.283566	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.216684
450	-137.406	-125.4333	-11.97269	1e+08	0	0.42761	0.000759014	0.00144577	0.0496871	0.0768939	0.0423734	0.043972	0.0380109	0.0920697	0.0834306	0.312857	0.0653377	0.116151	0.0199654	0.109622	0.0537903	0.0506783	0.498242	0.49956	0.500347	0.501851	0	62000	37786.36	37786.36	47514.47	47514.47	0.173989	0.000472426	0.264215	0.561324	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.584655
460	-151.2088	-137.3856	-13.82326	1e+08	0	0.459145	0.00126549	0.0386953	0.0161417	0.181108	0.0276568	0.118355	0.0152988	0.0351595	0.0180336	0.137347	0.0533228	0.0255238	0.0644989	0.0899453	0.224787	0.263428	0.498242	0.49956	0.500347	0.501851	0	62000	37424.3	37424.3	12920.11	12920.11	0.41501	3.58203e-05	0.563325	0.0216297	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.769712
470	-172.3888	-131.0431	-41.34571	2.725161e+07	1	0.352503	0.0704742	0.00497581	0.0878628	0.0745197	0.0178548	0.0732191	0.0320118	0.0425718	0.119438	0.297237	0.036927	0.0563171	0.00324163	0.148843	0.106335	0.0520683	0.498242	0.49956	0.500347	0.501851	0	62000	43633.44	43633.44	1	19756.79	0.520944	0.00238885	0.157175	0.319493	0.497239	0.49932	0.500651	0.50279	1	26213.65	1	0.999756	0.999938	1.00006	1.00024	1.5764
480	-173.891	-131.5844	-42.30663	5.971585e+07	1	0.470614	0.0577322	0.136301	0.138393	0.125987	0.0393748	0.0626454	0.0900581	0.0320863	0.0220006	0.186435	0.022366	0.0898162	0.0420586	0.00157623	0.0504331	0.104617	0.497685	0.499473	0.500546	0.502297	1	37978.96	1	22294.38	13567.5	13567.5	0.304849	0.00512836	0.189016	0.501007	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999835	0.999958	1.00004	1.00016	1.672493
490	-166.6873	-128.1845	-38.50285	3.963998e+07	1	0.32255	0.0321838	0.0141779	0.0184033	0.0950154	0.0322659	0.150783	0.121928	0.0107692	0.0397777	0.207207	0.0173018	0.0563316	0.0740771	0.00851414	0.0140301	0.0767986	0.498242	0.49956	0.500347	0.501851	0	62000	40164.54	40164.54	1	52302.41	0.707409	0.0146914	0.0426867	0.235213	0.498041	0.499554	0.500435	0.50197	1	52325.25	1	0.999798	0.999949	1.00005	1.0002	1.292115
500	-134.3922	-123.7797	-10.61251	1e+08	0	0.410967	0.142515	0.00990149	0.00671339	0.181654	0.00796838	0.0286075	0.00247793	0.0189809	0.065923	0.110507	0.0667257	0.13567	0.134585	0.00813171	0.0174701	0.0998397	0.498242	0.49956	0.500347	0.501851	0	62000	30745.02	30745.02	29637.95	29637.95	0.275782	0.218902	0.271448	0.233867	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.448637
510	-155.6972	-127.8396	-27.85762	2.799862e+07	1	0.372814	0.0457201	0.00875103	0.0595585	0.104192	0.00673803	0.0416987	0.00584138	0.0164495	0.0342256	0.16921	0.0234062	0.0936637	0.277291	0.0373104	0.0233895	0.0108206	0.498242	0.49956	0.500347	0.501851	0	62000	28475.08	28475.08	48547.95	48547.95	0.371689	0.177752	0.303116	0.147444	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.99976	0.999939	1.00006	1.00024	1.33108
520	-159.9484	-131.2473	-28.70114	5.520514e+07	1	0.366001	0.0057895	0.0491493	0.0183463	0.0948086	0.0433951	0.0298305	0.055872	0.0388386	0.00436546	0.218603	0.114915	0.0540709	0.0535991	0.105776	0.0761513	0.0859196	0.498242	0.49956	0.500347	0.501851	0	62000	8358.163	8358.163	57134.7	57134.7	0.382236	0.438969	0.100508	0.0782871	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999829	0.999956	1.00004	1.00017	1.415432
530	-173.5707	-129.6573	-43.91348	3.38211e+07	1	0.559667	0.0369024	0.0160994	0.0240457	0.197271	0.0532258	0.0327674	0.135583	0.0156816	0.0490175	0.274974	0.0181274	0.091081	0.0847432	0.0229312	0.0891062	0.131953	0.495767	0.498971	0.501066	0.504195	1	11372.72	1	12876.5	37817.12	37817.12	0.275345	0.109068	0.600319	0.015268	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999781	0.999944	1.00006	1.00022	1.833177
