Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
180	-170.7606	-129.0817	-41.67885	3.807795e+07	1	0.523983	0.0174607	0.00389724	0.0998744	0.0928132	0.0527059	0.0956579	0.0187515	0.0372256	0.106094	0.252386	0.0604483	0.085086	0.0191494	0.0780213	0.0190561	0.0471038	0.497854	0.499559	0.50052	0.502067	1	45519.14	1	47109.49	23728.4	23728.4	0.0440944	0.0888133	0.44151	0.425582	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999794	0.999947	1.00005	1.00021	1.609714
190	-161.7717	-129.4493	-32.32245	1e+08	0	0.217691	0.0355568	0.0096923	0.0419839	0.22982	0.0463368	0.0569351	0.0129758	0.0129519	0.0418464	0.209133	0.159496	0.0451855	0.0919926	0.0853878	0.0616971	0.0539733	0.497375	0.499379	0.500627	0.502619	1	29378.68	1	47229.47	1	24123.39	0.640712	0.0507769	0.0519526	0.256559	0.493458	0.498339	0.501648	0.506555	1	4709.691	1	0.999873	0.999968	1.00003	1.00013	1.412654
200	-166.9736	-124.2279	-42.74566	9.67443e+07	1	0.566247	0.0511343	0.00369314	0.00637697	0.19079	0.0394637	0.0484356	0.0223333	0.0345771	0.118445	0.252277	0.0992525	0.0410116	0.0585387	0.0443876	0.115453	0.0239801	0.497897	0.499522	0.500481	0.5021	1	45725.4	1	58730.2	61178.77	61178.77	0.557588	0.316128	0.0212276	0.105056	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999871	0.999967	1.00003	1.00013	1.716396
210	-136.9514	-126.2966	-10.65484	1e+08	0	0.460264	0.0144374	0.00350422	0.0129247	0.0921688	0.0258395	0.0736892	0.0510959	0.00972181	0.0055742	0.164229	0.152287	0.18496	0.117508	0.0424496	0.0316557	0.0105607	0.498242	0.49956	0.500347	0.501851	0	62000	4790.835	4790.835	58509.61	58509.61	0.0927551	0.243663	0.599581	0.0640009	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.45287
220	-162.9088	-130.3209	-32.5879	3.553646e+07	1	0.457179	0.0445794	0.0337496	0.00850333	0.0838332	0.0412469	0.0319566	0.0609831	0.00186604	0.178047	0.122163	0.175631	0.203823	0.120746	0.215394	0.0220244	0.00238217	0.498242	0.49956	0.500347	0.501851	0	62000	6866.149	6866.149	9221.666	9221.666	0.0189571	0.431104	0.400426	0.149513	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999787	0.999946	1.00005	1.00021	1.804108
230	-168.3449	-129.5569	-38.78805	1683444	1	0.269207	0.088756	0.0392317	0.121765	0.0629825	0.0136185	0.00462807	0.0594814	0.0138772	0.0766506	0.0983728	0.14566	0.078409	0.0944919	0.058266	0.086617	0.00862009	0.498242	0.49956	0.500347	0.501851	0	62000	21484.61	21484.61	1	59673.4	0.154902	0.246094	0.176595	0.422409	0.497866	0.499556	0.500514	0.502064	1	45830.41	1	0.99902	0.99975	1.00025	1.00098	1.320634
240	-172.2326	-133.3655	-38.86714	5475152	1	0.34642	0.10723	0.0509424	0.040275	0.0603472	0.00302714	0.00110097	0.0332909	0.00519146	0.0116444	0.0267612	0.182862	0.054898	0.143824	0.056416	0.122807	0.0815059	0.498015	0.499499	0.500416	0.50207	1	49120.27	1	25977.41	50469.54	50469.54	0.271386	0.128904	0.131777	0.467933	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999457	0.999861	1.00014	1.00054	1.328544
250	-158.3552	-129.6862	-28.66902	9.950556e+07	1	0.548652	0.0936323	0.0359045	0.0661194	0.00295203	0.00165302	0.000111929	0.0285834	0.0185274	0.00659588	0.0882027	0.239378	0.0177245	0.14849	0.0406978	0.0269365	0.0480595	0.498242	0.49956	0.500347	0.501851	0	62000	6364.661	6364.661	47278.37	47278.37	0.446859	0.213388	0.0844174	0.255336	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.41222
260	-171.0408	-129.4328	-41.60802	4.192784e+07	1	0.584237	0.0198986	0.0668292	0.0964299	0.00306832	0.00668248	7.52759e-05	0.0402724	0.00658633	0.0321523	0.343708	0.0326056	0.00465921	0.208328	0.0587305	0.0225955	0.0757729	0.497781	0.499462	0.500498	0.502259	1	40278.42	1	20356.83	19349.97	19349.97	0.542808	0.0332259	0.08783	0.336136	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999804	0.99995	1.00005	1.0002	1.602632
270	-152.1633	-127.572	-24.59122	1e+08	0	0.82179	0.0243299	0.0250269	0.0728649	0.0392758	0.033515	0.00253478	0.0509611	0.110852	0.0457703	0.0994764	0.0526992	0.0110731	0.0552475	0.165983	0.0571104	0.0745106	0.494721	0.498675	0.501326	0.505278	1	7248.109	1	35888.22	47705.09	47705.09	0.0560492	0.106988	0.823153	0.0138093	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.74302
280	-156.5621	-127.4518	-29.11028	1.96059e+07	1	0.439726	0.0291237	0.0463282	0.112163	0.0228465	0.0288231	0.00238325	0.071615	0.0338809	0.037345	0.232859	0.0106448	0.0700326	0.0597207	0.0556617	0.15578	0.0474121	0.498242	0.49956	0.500347	0.501851	0	62000	3308.446	3308.446	16671.25	16671.25	0.0885375	0.139359	0.502643	0.269461	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999713	0.999927	1.00007	1.00029	1.456346
290	-148.2499	-125.7405	-22.50944	1e+08	0	0.624975	0.0282743	0.0479573	0.0942751	0.0533212	0.0114774	0.0085697	0.0767934	0.0145444	0.0822003	0.296663	0.02344	0.00944534	0.0135168	0.034841	0.0528313	0.0617167	0.498198	0.499551	0.500362	0.501889	1	59284.06	1	47654.64	56968.97	56968.97	0.0106945	0.0687485	0.0119784	0.908579	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.534842
300	-149.5996	-127.5921	-22.00756	1e+08	0	0.552185	0.0200529	0.015197	0.0666901	0.0555448	0.104284	0.00463913	0.0569572	0.0277082	0.0764425	0.168946	0.0258839	0.00507174	0.0539574	0.015423	0.100775	0.134896	0.497207	0.499312	0.50066	0.502822	1	25621.36	1	30296.55	39602.41	39602.41	0.534955	0.186572	0.177966	0.100507	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.484653
310	-152.8997	-133.1698	-19.72988	1e+08	0	0.331508	0.0560132	0.0724639	0.023539	0.0839448	0.122545	0.0108253	0.00799151	0.0181814	0.0254346	0.217816	0.00829356	0.0204945	0.0818291	0.0480289	0.0419859	0.0859903	0.496644	0.499215	0.500842	0.503298	1	18244.54	1	59829.77	47853.07	47853.07	0.136444	0.0112398	0.728206	0.124111	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.256885
320	-161.6842	-130.8056	-30.87854	2.823443e+07	1	0.371691	0.041712	0.074519	0.105862	0.0200993	0.129118	0.0492029	0.0133722	0.0284798	0.099714	0.35071	0.0105146	0.0274084	0.154689	0.0796149	0.0641007	0.0123644	0.498242	0.49956	0.500347	0.501851	0	62000	947.537	947.537	49390.82	49390.82	0.28435	0.602101	0.049915	0.0636344	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999761	0.999939	1.00006	1.00024	1.633172
330	-165.8664	-131.497	-34.36939	1e+08	0	0.486448	0.00845552	0.0240792	0.156576	0.0549818	0.177502	0.122748	0.00966773	0.0092824	0.0390244	0.17876	0.00530468	0.0243691	0.161563	0.0794975	0.0664324	0.0126572	0.496946	0.49923	0.500723	0.5031	1	21333.99	1	13073.76	1	58709.63	0.523234	0.209012	0.0710741	0.19668	0.496981	0.499288	0.500742	0.50299	1	22371.01	1	0.999873	0.999968	1.00003	1.00013	1.617349
340	-164.9552	-132.4667	-32.48849	1.555326e+07	1	0.351225	0.00127356	0.0142607	0.0482584	0.0271694	0.222415	0.181206	0.0139922	0.0376358	0.0414522	0.38507	0.0267065	0.105005	0.155225	0.168989	0.00359947	0.0106837	0.498242	0.49956	0.500347	0.501851	0	62000	48456.62	48456.62	773.9878	773.9878	0.261753	0.273804	0.0392384	0.425205	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999678	0.999918	1.00008	1.00032	1.794167
350	-174.846	-131.8609	-42.98508	898636.4	1	0.568487	0.0046397	0.00145831	0.0450279	0.0930862	0.254078	0.062959	0.0195421	0.104959	0.19524	0.123239	0.0184694	0.0499049	0.0979776	0.0620818	0.00796579	0.031223	0.498039	0.499587	0.500454	0.501921	1	53623.52	1	34809.33	41971.29	41971.29	0.596262	0.0234207	0.201361	0.178956	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.998659	0.999657	1.00034	1.00134	1.740338
360	-167.2075	-135.7333	-31.47424	6611824	1	0.277443	0.00230343	0.0056739	0.0349624	0.00695538	0.0968778	0.0631622	0.0183699	0.0215432	0.0181075	0.484836	0.0157965	0.0792011	0.099957	0.37455	0.0391606	0.0538417	0.498242	0.49956	0.500347	0.501851	0	62000	46168.26	46168.26	29108.22	29108.22	0.0560872	0.654661	0.096017	0.193235	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999506	0.999874	1.00013	1.00049	1.692742
370	-156.7822	-131.6272	-25.15497	1e+08	0	0.487821	0.00278034	0.00770884	0.0635437	0.0155421	0.0984751	0.0183696	0.00540202	0.0763851	0.0310182	0.303232	0.0470744	0.0828203	0.115494	0.197868	0.11768	0.12818	0.498242	0.49956	0.500347	0.501851	0	62000	51562.23	51562.23	1	14043.32	0.33326	0.321132	0.0339001	0.311708	0.498023	0.499517	0.500422	0.502038	1	50117.64	1	0.999873	0.999968	1.00003	1.00013	1.799395
380	-174.1134	-131.9568	-42.15654	6.189868e+07	1	0.312722	0.0112482	0.0076864	0.156844	0.0113144	0.0931345	0.0437532	0.0148654	0.0390892	0.0564299	0.317154	0.0439574	0.0675859	0.202627	0.0303768	0.155085	0.0936109	0.498242	0.49956	0.500347	0.501851	0	62000	21203.79	21203.79	1	54955.82	0.135507	0.244551	0.275682	0.34426	0.497572	0.499453	0.500584	0.502391	1	34779.5	1	0.999839	0.999958	1.00004	1.00016	1.657484
390	-168.4499	-136.6194	-31.83044	1e+08	0	0.294749	0.00047418	0.00610135	0.137188	0.0391403	0.0686348	0.0256939	0.0515963	0.0300505	0.101303	0.177059	0.0153325	0.031822	0.0635618	0.113642	0.164554	0.0425506	0.497072	0.499293	0.500707	0.502928	1	23558.85	1	6312.576	1	14868.98	0.536998	0.251407	0.0831678	0.128427	0.4982	0.499583	0.500379	0.501838	1	61031.61	2	0.999873	0.999968	1.00003	1.00013	1.363454
400	-155.1688	-132.2284	-22.94035	1e+08	0	0.423589	0.00128105	0.0160516	0.25852	0.0717541	0.0279966	0.0516884	0.0896476	0.00553888	0.0739712	0.168417	0.0296754	0.0335602	0.102803	0.174132	0.0378755	0.0114323	0.496897	0.499223	0.50074	0.50314	1	20724.74	1	48511.98	22737.9	22737.9	0.293235	0.111982	0.368167	0.226616	0.498242	0.49956	0.500347	0.501851	0	62000	1	0.999873	0.999968	1.00003	1.00013	1.577933
410	-177.8664	-135.9116	-41.95488	9.932436e+07	1	0.312076	0.00213056	0.16104	0.040768	0.0248863	0.0386284	0.0275896	0.0564455	0.170504	0.0609345	0.244935	0.00471394	0.0924615	0.0669699	0.242203	0.0641735	0.0268572	0.498242	0.49956	0.500347	0.501851	0	62000	39577.85	39577.85	1	58846.44	0.0775292	0.153238	0.74537	0.0238629	0.497554	0.499459	0.500595	0.502393	1	34497.26	1	0.999872	0.999967	1.00003	1.00013	1.637317
420	-164.4001	-130.0108	-34.38936	1e+08	0	0.629648	0.0373641	0.0561756	0.0947579	0.0376953	0.00282507	0.0296191	0.0168199	0.0535938	0.0382783	0.200277	0.0138007	0.12589	0.110879	0.0543937	0.0252012	0.0921273	0.493555	0.498389	0.501637	0.506418	1	4882.093	1	50911.54	1	35755.93	0.730907	0.0239735	0.188209	0.0569106	0.483258	0.495729	0.504271	0.516742	1	720.1379	1	0.999873	0.999968	1.00003	1.00013	1.619346
430	-148.8627	-129.5548	-19.30787	1e+08	0	0.403279	0.0208913	0.00846562	0.0446838	0.0588795	0.0066979	0.111369	0.0195818	0.0456254	0.0145483	0.168543	0.0134219	0.0211741	0.112604	0.014027	0.0837298	0.0671638	0.498242	0.49956	0.500347	0.501851	0	62000	18875.11	18875.11	1	10303.41	0.0600689	0.0324326	0.596919	0.310579	0.485042	0.496184	0.503812	0.514962	1	902.1156	3	0.999873	0.999968	1.00003	1.00013	1.214685
440	-163.5686	-126.0472	-37.52138	1.347419e+07	1	0.387687	0.027474	0.000949799	0.023617	0.0394991	0.0301308	0.106142	0.0165834	0.029377	0.0153911	0.212678	0.0285555	0.118738	0.0328132	0.0842656	0.000943542	0.0391227	0.497037	0.499278	0.500713	0.502972	1	22934.73	1	37523.33	23175.12	23175.12	0.0483475	0.476392	0.022544	0.452717	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999654	0.999912	1.00009	1.00035	1.193968
450	-145.1284	-124.1065	-21.02191	1e+08	0	0.527133	0.0322634	0.00242926	0.0522608	0.104106	0.0193413	0.0452336	0.0213079	0.00847146	0.0757261	0.114601	0.005692	0.111774	0.198954	0.0375136	0.00108285	0.028199	0.496113	0.499069	0.50098	0.503838	1	13535.98	1	7208.419	45244.34	45244.34	0.1135	0.279017	0.400864	0.206619	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.386089
460	-158.2755	-128.6731	-29.60241	5134053	1	0.443956	0.0360644	0.0177362	0.0669147	0.0669735	0.0420105	0.0796409	0.00194589	0.059075	0.0616138	0.0777147	0.0535505	0.00961518	0.137168	0.270767	0.0315728	0.0492404	0.498242	0.49956	0.500347	0.501851	0	62000	49706.14	49706.14	4749.702	4749.702	0.30266	0.059753	0.635417	0.0021695	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999439	0.999857	1.00014	1.00056	1.505559
470	-156.7804	-127.9407	-28.83962	2.885407e+07	1	0.424581	0.0574808	0.0735596	0.108124	0.0425298	0.0034818	0.0793783	0.0763824	0.016609	0.0257574	0.192484	0.106655	0.0152389	0.0719805	0.107316	0.00195123	0.0257688	0.498242	0.49956	0.500347	0.501851	0	62000	54776.31	54776.31	56169.07	56169.07	0.121613	0.557135	0.173085	0.148166	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999763	0.99994	1.00006	1.00024	1.429279
480	-173.4292	-130.7152	-42.714	9.941408e+07	1	0.41967	0.00618561	0.103911	0.147564	0.0747159	0.0226645	0.214532	0.0311457	0.0256389	0.0469321	0.281522	0.0758297	0.00677246	0.162137	0.0353139	0.0116531	0.0470414	0.498242	0.49956	0.500347	0.501851	0	62000	18221.23	18221.23	1	12835.56	0.270219	0.336676	0.0997456	0.29336	0.491876	0.497937	0.502059	0.508129	1	3058.004	1	0.999872	0.999968	1.00003	1.00013	1.71323
490	-141.2862	-129.2514	-12.03479	1e+08	0	0.528404	0.0818038	0.0825124	0.00723729	0.107826	0.0460409	0.101523	0.0189017	0.027915	0.0275877	0.272997	0.0382914	0.109411	0.100356	0.00546096	0.0233022	0.0112951	0.498242	0.49956	0.500347	0.501851	0	62000	53729.25	53729.25	54013.56	54013.56	0.183499	0.400695	0.301338	0.114469	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999873	0.999968	1.00003	1.00013	1.590865
500	-149.1068	-127.0516	-22.05514	1e+08	0	0.36748	0.0227981	0.0190965	0.0333011	0.204351	0.0608718	0.0241857	0.0132897	0.0361336	0.0320961	0.345433	0.0665863	0.066023	0.0929536	0.0570551	0.040946	0.00681029	0.497365	0.499386	0.500635	0.502615	1	29309.3	1	32483.01	61748.02	61748.02	0.322797	0.00518005	0.662197	0.00982618	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999873	0.999968	1.00003	1.00013	1.489412
510	-149.3801	-127.7479	-21.6322	1e+08	0	0.362782	0.128206	0.0232885	0.080251	0.133268	0.0104924	0.0449089	0.0326243	0.00676527	0.0217848	0.0910223	0.0609742	0.0739378	0.176299	0.13101	0.0132319	0.0562703	0.498242	0.49956	0.500347	0.501851	0	62000	8832.975	8832.975	1	59287.57	0.462324	0.194682	0.119794	0.2232	0.49819	0.499595	0.50039	0.501824	1	61155.74	1	0.999873	0.999968	1.00003	1.00013	1.447117
520	-153.1704	-125.1941	-27.97621	9.246286e+07	1	0.550392	0.0180086	0.00238863	0.0685425	0.0776604	0.0171953	0.0236421	0.00664254	0.00838033	0.099412	0.119071	0.0762238	0.0937909	0.0735701	0.0564382	0.0165711	0.0350098	0.498242	0.49956	0.500347	0.501851	0	62000	24946	24946	29171.51	29171.51	0.231957	0.0512534	0.012308	0.704482	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999868	0.999966	1.00003	1.00013	1.342939
530	-161.1235	-127.7927	-33.33083	6.706222e+07	1	0.430307	0.0445404	0.00990811	0.0814634	0.151221	0.00365923	0.0488444	0.0275758	0.0268632	0.0680104	0.297042	0.100344	0.0320447	0.291589	0.0840296	0.155941	0.0250171	0.498242	0.49956	0.500347	0.501851	0	62000	55433.98	55433.98	8975.056	8975.056	0.337975	0.098088	0.339346	0.224591	0.498242	0.49956	0.500347	0.501851	0	62000	3	0.999845	0.99996	1.00004	1.00015	1.878401
540	-152.0995	-131.4206	-20.67887	1e+08	0	0.48252	0.0082546	0.0770907	0.0794926	0.0108519	0.0230151	0.00536369	0.0669579	0.0399434	0.109614	0.057452	0.0590906	0.0242293	0.0696448	0.0194499	0.0579371	0.160877	0.498242	0.49956	0.500347	0.501851	0	62000	23109.61	23109.61	1	7542.5	0.118201	0.402915	0.16633	0.312554	0.497651	0.499503	0.500578	0.502268	1	37895.81	1	0.999873	0.999968	1.00003	1.00013	1.351784
