Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	pi_scale
90700	-207.3732	-222.6966	15.32339	0.137687	0.0421302	0.00175154	0.0764733	0.0269752	0.0436754	0.00269595	0.0531372	0.050461	0.00963832	0.0644846	0.122531	0.22313	0.0404558	0.000889032	0.093148	0.0160001	2.008854
90800	-206.8389	-220.6146	13.77576	0.282195	0.0149712	0.00492263	0.194049	0.00594763	0.0389869	0.00820713	0.0494296	0.0462035	0.000371662	0.0816153	0.0333085	0.0995399	0.092263	0.0059528	0.121269	0.022771	2.865231
90900	-202.4161	-217.7509	15.33488	0.215255	0.0201563	0.00638082	0.138508	0.00181075	0.0121676	0.0301664	0.0160226	0.0448576	0.0172843	0.117011	0.0610109	0.319679	0.0664541	0.00858606	0.0104998	0.000334285	1.053543
91000	-211.5119	-226.1203	14.60845	0.349083	0.0123956	0.00424995	0.123081	0.00741653	0.0231043	0.0179699	0.0465714	0.00232163	0.000533148	0.055292	0.0254596	0.246798	0.037211	0.0832877	0.0216729	0.0662027	1.442397
91100	-207.6487	-223.9591	16.31036	0.19138	0.0225933	0.00705907	0.284346	0.00223229	0.0178585	0.0045926	0.0160872	0.062706	0.0665206	0.0754729	0.00598955	0.115494	0.0606731	0.0694009	0.0100931	0.00978001	0.7258035
91200	-206.5493	-223.8467	17.29746	0.195133	0.0327529	0.0180284	0.135273	0.0139865	0.0359374	0.0139483	0.0139008	0.0227282	0.0215124	0.0993054	0.0216535	0.104505	0.064194	0.00199103	0.0629147	0.0406801	0.9681054
91300	-206.4994	-221.6889	15.18952	0.261434	0.0296889	0.0373263	0.120414	0.00155473	0.0547316	0.0319344	0.0135573	0.0308084	0.00985858	0.151396	0.0204859	0.212521	0.0121271	0.00604621	0.0284173	0.109555	0.749515
91400	-205.9629	-221.2733	15.31035	0.285553	0.0425684	0.00406883	0.141066	0.0194306	0.0155191	0.0048597	0.00868006	0.0539726	0.0125258	0.143577	0.00815211	0.14672	0.0164915	0.0212111	0.104643	0.0679404	0.9698475
91500	-209.4338	-225.6448	16.21095	0.318163	0.0209812	0.0151453	0.12231	0.0269875	0.0372564	0.00598149	0.0128066	0.0305931	0.0229488	0.0734078	0.0612761	0.0998239	0.0141426	0.00702487	0.0193827	0.0541434	1.678631
91600	-209.6634	-225.0901	15.42667	0.185223	0.0535208	0.0108294	0.0720969	0.0433345	0.00751713	0.0362388	0.0227811	0.0752794	0.0238343	0.131692	0.0564166	0.198604	0.0194692	0.0112552	0.00196494	0.090602	1.444319
91700	-209.6926	-225.3028	15.61017	0.139636	0.00571527	0.00152065	0.257366	0.0984159	0.020262	0.0248902	0.00824473	0.0271631	0.0516665	0.0972005	0.0966519	0.135979	0.0556155	0.000672696	0.00285405	0.0741514	0.6719161
91800	-203.2918	-219.7338	16.44206	0.172017	0.0221086	0.01172	0.135583	0.00931425	0.0103261	0.0389313	0.00480807	0.0574091	0.00654617	0.0752974	0.000447169	0.280233	0.0225974	0.0639071	0.00975944	0.0741101	0.8592747
91900	-207.7794	-223.4671	15.6877	0.128666	0.0146219	0.049983	0.187203	0.0138217	0.00161134	2.76024e-05	0.0325668	0.0278591	0.0067239	0.000179519	0.0315812	0.268447	0.104895	0.0588429	0.0170314	0.140979	0.7211183
92000	-206.5185	-220.8508	14.33229	0.270041	0.00407303	0.00870259	0.178278	0.0368905	0.0691195	0.0136696	0.0066675	0.0528947	0.0104042	0.0499695	0.0339346	0.252554	0.101618	0.0304071	0.00118108	0.0537942	1.180157
92100	-205.3711	-221.3581	15.98702	0.352131	0.00875949	0.00968404	0.156184	0.0287617	0.0126783	0.00691072	0.0195599	0.0447218	0.00311829	0.00128346	0.0200973	0.0152337	0.0752828	0.0532083	0.0974381	0.165351	0.5761981
92200	-207.347	-223.2656	15.91861	0.19826	0.00495777	0.00913072	0.188556	0.0283099	0.0322558	0.0160274	0.0172852	0.0322298	0.0104983	0.0380445	0.0710504	0.0371232	0.0765277	0.0198455	0.126491	0.176505	0.519309
92300	-210.6775	-225.5121	14.83465	0.228072	0.0139397	0.0203357	0.119499	0.00197861	0.0412457	0.0316216	0.0218735	0.0847177	0.00143499	0.0644546	0.113983	0.0165827	0.127283	0.00781434	0.0497322	0.0760952	2.482213
92400	-207.6038	-223.3523	15.74851	0.297078	0.00980615	0.0189352	0.133426	0.0215774	0.0110943	0.0359799	0.00572581	0.0955542	0.000609501	0.0215147	0.031111	0.00448775	0.0612896	0.0643965	0.0682857	0.198979	0.7127042
92500	-214.5505	-228.9569	14.40636	0.206606	0.0266139	0.0292268	0.0580192	0.04863	0.00267154	0.000423087	0.050654	0.097059	0.0173487	0.121568	0.0260439	0.069759	0.00992961	0.0163328	0.197617	0.135658	1.786073
92600	-208.709	-223.0553	14.34625	0.226275	0.0471112	0.02786	0.0939606	0.00908934	0.000651797	0.0115066	0.0107787	0.102155	0.0344025	0.0674254	0.0197364	0.055592	0.0612642	0.0745216	0.133153	0.180485	1.36245
92700	-206.8023	-221.4909	14.68863	0.231954	0.0291451	0.00187608	0.0599819	0.00796332	0.0212432	0.00313079	0.0389636	0.0301011	0.00845172	0.0953907	0.00167869	0.103358	0.100762	0.0373755	0.101148	0.285986	0.9762274
92800	-208.4923	-222.2001	13.70783	0.194824	0.0213517	0.0105857	0.0962166	0.0582532	0.0245086	0.0369048	0.012497	0.067192	0.000934926	0.257545	0.13374	0.00894224	0.0658262	0.00513253	0.00250085	0.170896	1.995117
92900	-202.7358	-218.8393	16.10349	0.190183	0.0119301	0.0104311	0.157764	0.0105194	0.0135852	0.00759892	0.0166606	0.0417236	0.00666242	0.0241985	0.0459116	0.0390858	0.179393	0.0664647	0.0487322	0.113683	1.315121
93000	-203.6241	-220.0339	16.4098	0.176733	0.0109903	0.00458486	0.162782	0.00379319	0.0267656	0.113349	0.0110528	0.00458827	0.0169447	0.091917	0.011926	0.00669287	0.118701	0.00790455	0.0155827	0.225448	0.7502069
93100	-205.7056	-222.0895	16.38389	0.141463	0.00729502	0.00193011	0.275312	0.0287137	0.0306211	0.000408035	0.0187036	0.0277922	0.0141247	0.051257	0.0278985	0.0100355	0.0526016	0.0392601	0.0892432	0.17502	0.9495424
93200	-209.846	-225.4576	15.61153	0.208428	0.0624631	0.0429074	0.174671	0.0266298	0.00504352	0.055391	0.0161085	0.0324824	0.0106061	0.109897	0.0457205	0.0044965	0.00645184	0.00643961	0.00511263	0.227639	1.241699
93300	-205.1817	-222.1473	16.96566	0.107366	0.0168811	0.00418659	0.172354	0.0674606	0.00432007	0.0373703	0.0286945	0.0386955	0.00244559	0.0826626	0.0532938	0.00174055	0.0692404	0.0547912	0.0114989	0.203137	0.7315565
93400	-209.1316	-223.3186	14.18701	0.264863	0.0087559	0.0455383	0.194178	0.0246713	0.0036812	0.0347274	0.0203909	0.0653907	0.00902922	0.102561	0.121168	0.0331387	0.0441901	0.0351261	0.0499511	0.118775	1.31554
93500	-216.4785	-229.6256	13.14712	0.257987	0.017453	0.0418298	0.197117	0.0383055	0.0105942	0.103783	0.0226796	0.00452009	0.0700041	0.0910538	0.0728278	0.00265008	0.00742747	0.077177	0.0445745	0.197042	1.57913
93600	-218.7607	-230.638	11.87728	0.164121	0.0377785	0.0214636	0.144166	0.0241435	0.0160942	0.0977294	0.0254277	0.043735	0.0402894	0.160231	0.0246415	0.0710762	0.0788358	0.0648872	0.00625145	0.225181	3.66896
93700	-209.3167	-222.1363	12.81955	0.175462	0.0219663	0.0150706	0.142284	0.0211779	0.0267081	0.0336078	0.0384173	0.0617503	0.0116867	0.239959	0.00674196	0.0385123	0.0446995	0.0295163	0.0845636	0.32532	1.265854
93800	-206.0779	-222.6382	16.56027	0.182582	0.039376	0.03102	0.103233	0.00342235	0.0142582	0.0502348	0.0220415	0.0149598	0.0181762	0.0383051	0.0153268	0.0221212	0.0701831	0.0359083	0.102233	0.169013	1.386704
93900	-202.3638	-218.8192	16.45545	0.155011	0.0385481	0.0217274	0.0925342	0.00423685	0.0165412	0.000212598	0.0206608	0.0353918	0.00929985	0.0440721	0.00181815	0.121722	0.109032	0.0192603	0.0413167	0.237259	1.109671
94000	-204.3911	-221.342	16.95085	0.144993	0.00886064	0.00627936	0.0686837	0.0113874	0.018993	0.00539219	0.0206905	0.0183915	0.0170295	0.0660243	0.0234154	0.0785492	0.154556	0.0146361	0.0693329	0.207258	0.9545687
94100	-209.3715	-224.7195	15.34798	0.112841	0.0130401	0.0097971	0.143421	0.0216496	0.0223018	0.0899054	0.0606023	0.0351478	0.00280168	0.0535977	0.0280019	0.0769967	0.125172	0.0599863	0.0245298	0.212051	0.9834934
94200	-204.1182	-221.1963	17.07805	0.195722	0.00606166	0.0119228	0.110328	0.00554695	0.00317702	0.0305708	0.0128776	0.0219462	0.045126	0.11452	0.0357998	0.0252908	0.0168245	0.090282	0.0959878	0.104579	0.9073374
94300	-210.3661	-225.5248	15.15871	0.163158	0.0448557	0.00783244	0.265287	0.0641113	0.000899583	0.00224665	0.0394371	0.0243741	0.0397353	0.0685584	0.0246661	0.0431241	0.11507	0.0132881	0.00394705	0.189188	0.9933702
94400	-207.3313	-223.7357	16.40439	0.15984	0.0173574	0.0985855	0.10511	0.0122809	0.029999	0.0312205	0.00741189	0.0140873	0.00299867	0.0328405	0.0624184	0.0217224	0.0915649	0.00337288	0.0918812	0.200002	1.018589
94500	-210.2941	-226.5485	16.25444	0.115429	0.0152167	0.0188661	0.114564	0.0229976	0.0145521	0.00750067	0.0907837	0.0178368	0.0252674	0.105001	0.0695826	0.0440949	0.116366	0.0271503	0.0308323	0.150648	1.130946
94600	-203.6505	-220.0676	16.41702	0.149895	0.0181902	0.00153748	0.142305	0.0773686	0.0172715	0.0127594	0.0154668	0.0487819	0.0103033	0.0892082	0.00962436	0.0468649	0.146006	0.0100611	0.0273775	0.194679	0.6683164
94700	-207.1207	-223.9006	16.77993	0.131217	0.0119495	0.0314706	0.159101	0.00683128	0.0230612	0.0443987	0.0576952	0.0216896	0.0110442	0.0228602	0.104853	0.0070277	0.103802	0.0244548	0.0563992	0.151015	0.7869892
94800	-205.4023	-220.0555	14.65318	0.156415	0.0507016	0.00849562	0.237071	0.00723392	0.0101522	0.0016714	0.0177053	0.0321695	0.0275135	0.0220025	0.000648986	0.063775	0.224184	0.00424303	0.0793752	0.219703	0.9662498
94900	-210.2749	-222.8136	12.53871	0.424895	0.0455767	0.0048808	0.141715	0.0756445	0.00557062	0.0110925	0.0241422	0.0521674	0.025684	0.148385	0.0782059	0.00496864	0.0323383	0.0303338	0.0639817	0.168986	1.341961
95000	-203.9763	-220.3994	16.42307	0.206406	0.0133885	0.00165947	0.103166	0.0180388	0.0163265	0.035507	0.0461501	0.0234137	0.011059	0.0468847	0.0196745	0.0646271	0.0435952	0.00832445	0.0879201	0.159705	1.870603
95100	-214.1311	-228.2196	14.08845	0.275799	0.0387685	0.055025	0.0786516	0.0104442	0.0302078	0.126224	0.00872873	0.0454683	0.0164876	0.00608262	0.0557507	0.0695718	0.051445	0.00474564	0.095841	0.189809	1.625014
95200	-201.7777	-217.7069	15.9292	0.300873	0.0204069	0.0155816	0.145533	0.00330722	0.00875211	0.0102234	0.00721808	0.0528593	0.00939164	0.0495403	0.00369297	0.00652744	0.0655828	0.0456245	0.146297	0.115803	1.257905
95300	-207.2997	-223.3486	16.04893	0.230132	0.0440598	0.0560354	0.10766	0.000642133	0.0163239	0.0544573	0.00161886	0.0417958	0.0186265	0.0492929	0.026954	0.0213642	0.051475	0.0316101	0.0686139	0.177196	1.22982
95400	-212.0135	-225.8722	13.85868	0.265571	0.0335815	0.0125598	0.141912	0.0578965	0.00593801	0.100848	0.0710889	0.0644197	0.00615468	0.233934	0.0109381	0.00125092	0.0328849	0.00697055	0.0190863	0.140166	1.357154
95500	-207.8477	-221.9652	14.1175	0.221876	0.00306255	0.0352664	0.199986	0.0125935	0.047274	0.0161356	0.0442582	0.0242441	0.00181191	0.139492	0.0836552	0.030753	0.174368	0.00219182	0.00624774	0.173486	0.9655175
95600	-204.0682	-222.0391	17.9709	0.110271	0.0394118	0.0109342	0.162643	0.00252124	0.0373437	0.0314665	0.000750324	0.0185481	0.00733381	0.0732318	0.0161508	0.0144786	0.0460727	0.0445233	0.0495525	0.199952	0.6411866
95700	-212.0161	-224.1994	12.18332	0.336086	0.0504146	0.0250879	0.122291	0.0189286	0.0548652	0.000865352	0.0185342	0.10565	0.00225315	0.15168	0.0110891	0.00667128	0.0913361	0.0980705	0.0879824	0.191248	1.35365
95800	-205.1406	-222.3986	17.25803	0.167381	0.0574147	0.00285432	0.102734	0.007538	0.0459186	0.0292706	0.0155667	0.0228387	0.00318721	0.0985818	0.0208501	0.0314838	0.0139697	0.0119223	0.0780309	0.216926	0.735668
95900	-207.5775	-223.8445	16.26702	0.216856	0.0166072	0.0100744	0.187554	0.124004	0.0229856	0.024767	0.0186312	0.0109607	0.00418624	0.132379	0.011861	0.0345857	0.0141646	0.0359705	0.0137835	0.156698	0.6364962
96000	-203.9034	-221.2389	17.3355	0.183022	0.00600104	0.014073	0.130773	0.0198473	0.0393076	0.038286	0.056241	0.0250134	0.000480377	0.141884	0.0176518	0.0331208	0.0697684	0.0110771	0.0117488	0.11991	0.7405446
96100	-205.4929	-220.5807	15.08781	0.248788	0.0189093	0.00714671	0.149887	0.0266198	0.0337066	0.0361904	0.0304648	0.0313414	0.0108625	0.0513225	0.0252387	0.0210199	0.0182259	0.0273125	0.0902708	0.199998	2.029161
96200	-221.0406	-231.5494	10.50875	0.260368	0.029298	0.0185056	0.14198	0.0372939	0.0087444	0.00440034	0.105987	0.0627938	0.0597997	0.015188	0.0385611	0.139441	0.107539	0.0426617	0.191855	0.306061	1.036541
96300	-203.7115	-219.9749	16.26346	0.233203	0.0138212	0.0231664	0.145693	0.06685	0.0361729	0.0102052	0.0245166	0.0518708	0.00397957	0.0466664	0.0392851	0.106405	0.00593732	0.0130281	0.0197947	0.182047	0.7667709
96400	-215.3389	-226.5932	11.25429	0.212408	0.0155132	0.00755861	0.325899	0.0155814	0.0393185	0.0733396	0.0252897	0.0132339	0.0319941	0.0643634	0.0899408	0.115535	0.045879	0.0510415	0.0581238	0.20844	2.266791
96500	-205.1416	-220.8164	15.67478	0.257848	0.0211496	0.00747352	0.0856409	0.00107357	0.0140692	0.0867003	0.0123839	0.0166797	0.010646	0.0844416	0.165202	0.121082	0.00342006	0.016224	0.01641	0.110563	1.275757
96600	-201.387	-217.9361	16.54915	0.209088	0.031377	0.0118829	0.125108	0.0125581	0.0134909	0.0162363	0.0292872	0.0427717	0.00429411	0.0562725	0.010264	0.145814	0.0158575	0.0571064	0.000310744	0.131399	1.623361
96700	-203.5054	-219.7343	16.22892	0.254942	0.0100773	0.0398495	0.134045	0.000991006	0.0468737	0.0412077	0.0054849	0.0484606	0.000138886	0.0688876	0.0713596	0.112594	0.0316184	0.00732368	0.00246352	0.103735	1.227738
96800	-213.0107	-227.8126	14.80186	0.158902	0.000961476	0.000289158	0.114583	0.00463076	0.00947143	0.0585611	0.0718888	0.0178284	0.00595578	0.0945302	0.123712	0.0331016	0.0080279	0.0263881	0.13644	0.26804	1.116819
96900	-207.903	-221.5231	13.62002	0.237074	0.0189536	0.00134223	0.164378	0.00235056	0.0614815	0.0504021	0.0528442	0.0494582	0.0118956	0.33504	0.000139676	0.014175	0.0468054	0.00315649	0.0661752	0.132857	1.147633
97000	-209.2573	-223.707	14.44969	0.265777	0.0575411	0.016473	0.252053	0.0183944	0.014461	0.0141445	0.00338009	0.0473823	0.0334991	0.040274	0.0236334	0.0441264	0.119882	0.0034527	0.0785226	0.126805	1.20828
97100	-208.0997	-222.658	14.55831	0.195008	0.0135369	0.0178659	0.268727	0.00470293	0.0287751	0.0829343	0.0132876	0.0487948	0.00179153	0.0412116	0.0230264	0.0330954	0.0118079	0.11043	0.0897926	0.115915	1.764315
97200	-206.9486	-222.1988	15.25026	0.36567	0.0178367	0.0191113	0.0963599	0.0118079	0.00761839	0.0378034	0.0271679	0.0276808	0.0509869	0.0962715	0.0434578	0.0373908	0.034728	0.0299796	0.0379632	0.118262	1.423903
97300	-202.2887	-221.1232	18.83454	0.139296	0.0387734	0.0213198	0.156536	0.0182701	0.00909957	0.0149531	0.0285192	0.0265063	0.0112668	0.0400645	0.00315058	0.0147126	0.0065085	0.0567158	0.0413369	0.147714	0.6796974
97400	-203.485	-219.9862	16.50118	0.190064	0.0324269	0.0406609	0.212767	0.0104557	0.0208768	0.00594519	0.0375078	0.0333057	0.00349463	0.0521531	0.00872461	0.00214101	0.0196887	0.0536532	0.152323	0.104039	0.9467951
97500	-209.17	-223.1859	14.0159	0.214188	0.0478534	0.0170433	0.221005	0.0194663	0.005503	0.121646	0.0309134	0.044464	0.00401671	0.00694816	0.029487	0.0386407	0.0393462	0.0144033	0.12482	0.209927	1.355028
97600	-207.8252	-223.9091	16.0839	0.283044	0.00597968	0.0161885	0.161162	0.017968	0.00509779	0.108453	0.00502816	0.0354184	0.00067034	0.0916379	0.0551475	0.0154435	0.0278639	0.00262423	0.0718847	0.134174	0.79353
97700	-205.9016	-220.441	14.53937	0.277764	0.00471441	0.0291818	0.155137	0.0330988	0.00967	0.0261166	0.0245431	0.0408145	0.0183042	0.0941041	0.00545828	0.172554	0.0676749	0.0180831	0.0313253	0.149634	1.13113
97800	-207.3832	-222.1331	14.74997	0.151928	0.0380906	0.00344006	0.166485	0.000937904	0.00896771	0.0112958	0.0115655	0.0287582	0.00241709	0.0931553	0.0799667	0.0989445	0.0037004	0.0337488	0.111694	0.26813	1.388937
97900	-211.4686	-227.1569	15.68827	0.256248	0.0208011	0.0228019	0.145668	0.0659464	0.0363071	0.0440324	0.0202415	0.00296895	0.0220578	0.020741	0.00404197	0.000683855	0.00978402	0.0768985	0.080175	0.20281	1.248208
98000	-216.2697	-231.5471	15.27745	0.0770111	0.0163574	0.0182104	0.294121	0.00579586	0.0202472	0.0857181	0.0584141	0.0597445	0.00354541	0.140644	0.0287717	0.00636479	0.00922849	0.139099	0.0595359	0.103218	0.7214765
98100	-209.3852	-223.2265	13.8413	0.18873	0.00645032	0.00492322	0.137234	0.0140241	0.020009	0.0316683	0.0264526	0.01425	0.0222357	0.0437068	0.0421867	0.168336	0.0174097	0.00825417	0.22139	0.233908	1.421895
98200	-203.4413	-219.7621	16.32082	0.126659	0.0138118	0.00265707	0.0964723	0.0220684	0.0115005	0.0272877	0.0219169	0.0195456	0.00683604	0.0161238	0.00198734	0.139212	0.057705	0.00959581	0.203603	0.240328	0.7629359
98300	-208.0209	-224.1175	16.09655	0.246477	0.00164841	0.00549125	0.187638	0.0254874	0.0337279	0.0109817	0.00196042	0.0440039	0.00783376	0.0507758	0.0613181	0.0167822	0.022562	0.0656334	0.0326801	0.11323	2.005083
98400	-224.576	-235.3342	10.75817	0.292255	0.00814901	0.011321	0.14538	0.0291116	0.0655677	0.291362	0.000826656	0.0373954	0.0130973	0.118988	0.00544451	0.0396946	0.00905201	0.111283	0.12497	0.202942	1.451961
98500	-206.6673	-222.7827	16.11532	0.10455	0.0299415	0.00438738	0.105128	0.00939908	0.00530458	0.0285226	0.0589115	0.015197	0.00871687	0.150889	0.0190103	0.0205173	0.0663221	0.0502837	0.0767505	0.276178	0.8378819
98600	-207.4278	-222.424	14.99614	0.15619	0.015036	0.00349902	0.237711	0.00254566	0.0664682	0.00916752	0.0328817	0.0427522	0.00325406	0.112764	0.0184701	0.0986162	0.0272114	0.0332478	0.0728642	0.205627	0.8728253
98700	-207.2995	-223.6451	16.34558	0.201235	0.032091	0.00719322	0.167987	0.0514191	0.00381519	0.00551152	0.0214202	0.0460571	0.00655337	0.0118289	0.0194049	0.120052	0.151322	0.00160954	0.051604	0.0893264	1.020057
98800	-206.4351	-222.2918	15.85672	0.244246	0.04793	0.000348626	0.144989	0.0387856	0.0252138	0.0939738	0.00452854	0.0673502	0.000501561	0.0206875	0.0396631	0.0970372	0.0100981	0.00669015	0.043705	0.165811	0.8794841
98900	-211.2962	-225.7755	14.47933	0.240439	0.0185154	3.5361e-06	0.14858	0.00724677	0.0202811	0.0239797	0.0448192	0.0522776	0.011049	0.0827168	0.0303444	0.0319011	0.141623	0.0113066	0.12758	0.143227	1.438658
99000	-205.5472	-221.1891	15.64195	0.176796	0.0166508	0.0309946	0.167683	0.000503225	0.0509633	0.0114833	0.00394041	0.0381723	0.00972908	0.0222229	0.0233325	0.15301	0.00906843	0.0586237	0.113908	0.117464	1.614868
99100	-215.6554	-229.8775	14.22215	0.0884576	0.0192534	8.94913e-05	0.251435	0.0116192	0.0105111	0.00352881	0.00418194	0.0453395	0.0302628	0.153578	0.00374405	0.0463168	0.127255	0.0606019	0.151936	0.206354	0.88485
99200	-210.2694	-223.6774	13.40799	0.23691	0.00844481	0.00653862	0.151974	0.0130064	0.033333	0.0481955	0.00354056	0.0349834	0.0140227	0.0137354	0.0337273	0.102856	0.0362944	0.0181591	0.141427	0.333697	1.580253
99300	-203.3015	-220.8408	17.53928	0.140109	0.023032	0.0185723	0.085151	0.0233429	0.0252843	0.0413044	0.0159148	0.0391065	0.000247104	0.0252454	0.0703509	0.0773902	0.00517532	0.0163609	0.151421	0.127492	0.8582418
99400	-211.6459	-224.2588	12.61293	0.224662	0.0825639	0.0263945	0.158547	0.00218692	0.036976	0.0726815	0.0738263	0.0251745	0.00210426	0.0275456	0.0079402	0.0871667	0.0750828	0.00467028	0.235827	0.162676	1.631968
99500	-205.8282	-220.5676	14.73944	0.246323	0.0196701	0.0193322	0.142826	0.0321106	0.0565295	0.0265939	0.0177832	0.0267148	0.0162359	0.0813407	0.0124093	0.115415	0.0643372	0.0140276	0.0380438	0.212182	1.092905
99600	-204.5777	-220.4946	15.91691	0.225018	0.0255692	0.00770096	0.101756	0.00598851	0.00917083	0.045315	0.0602864	0.0365006	0.0068034	0.0735348	0.0347638	0.150929	0.000724417	0.0722211	0.0192291	0.0996351	1.637767
99700	-205.3926	-221.9146	16.52195	0.145611	0.0384471	0.005273	0.162557	0.00123601	0.0047086	0.062637	0.00527958	0.0553258	0.00150968	0.0539121	0.00139207	0.11898	0.0786171	0.0671409	0.0187681	0.0997334	1.56037
99800	-211.2413	-226.5962	15.3549	0.239879	0.0162001	0.0185789	0.166086	0.0182347	0.0164812	0.0851031	0.0192402	0.0819717	0.0176725	0.0525714	0.0014448	0.0955703	0.0143531	0.0209531	0.12499	0.108548	0.917123
99900	-215.7311	-227.6203	11.88921	0.164574	0.0656842	0.00432041	0.164185	0.00403522	0.0543235	0.0518949	0.0227825	0.0850968	0.0176357	0.117214	0.033638	0.117714	0.00956201	0.0588181	0.000141379	0.409432	1.600129
100000	-214.096	-226.8458	12.74974	0.211902	0.113704	0.0254232	0.187645	0.0461334	0.00201348	0.0118968	0.0115486	0.0322766	0.0179785	0.0155107	0.0202989	0.0740588	0.0953559	0.0297039	0.107995	0.348192	0.9838037
100100	-209.4807	-226.6456	17.16487	0.249435	0.0373097	0.015525	0.0610434	0.0238841	0.0306712	0.016325	0.029577	0.0588496	0.00222495	0.0316076	0.0057442	0.134172	0.056417	0.0213547	0.0756817	0.0526455	1.06084
100200	-209.0995	-224.5826	15.48315	0.175999	0.00488563	0.050914	0.117026	0.00306787	0.00567906	0.0991805	0.00930757	0.00757131	0.0040944	0.0321306	0.022978	0.0996118	0.00490709	0.0496316	0.0873148	0.308393	0.9402821
100300	-201.6732	-220.388	18.7148	0.123342	0.02683	0.00638754	0.097714	0.00378741	0.0261828	0.00231657	0.00467999	0.0287423	0.0182687	0.0124437	0.00889031	0.10411	0.077936	0.02122	0.0298306	0.161909	0.9891745
100400	-207.7431	-223.4427	15.69965	0.219467	0.00130366	0.0119327	0.145545	0.0184135	0.0302005	0.103224	0.0388726	0.0200981	0.00649479	0.0379685	0.0336234	0.0808441	0.07334	0.025605	0.00202692	0.179298	1.278604
100500	-208.048	-222.4407	14.39264	0.283133	0.00812843	0.00240594	0.275778	0.00335666	0.00242467	0.0421147	0.00479203	0.0235926	0.0113278	0.00364737	0.051597	0.0719596	0.0435641	0.030003	0.0401873	0.247483	1.428024
100600	-209.4632	-224.9463	15.48302	0.151663	0.0321509	0.0357027	0.120608	0.00710269	0.0169155	0.0254773	0.0096923	0.0390446	0.00620899	0.221331	0.0592667	0.0212582	0.0269036	0.0102955	0.101204	0.231587	0.6180806
100700	-212.1269	-225.4293	13.30241	0.281291	0.0138803	0.058688	0.165253	0.0266313	0.0713081	0.0863308	0.0306885	0.00203316	0.00452051	0.11588	0.022838	0.0453185	0.0318746	0.084336	0.105739	0.147193	1.00944
100800	-207.2948	-224.2353	16.94049	0.159802	0.0452363	0.060772	0.165167	0.0802469	0.00609386	0.0136653	0.00795351	0.0436481	0.00033987	0.00946457	0.005619	0.0726798	0.0240568	0.0752708	0.0449347	0.155901	0.61632
100900	-209.9439	-225.3895	15.44567	0.145771	0.0276357	0.0272329	0.10878	0.00031974	0.0175539	0.0392276	0.0327589	0.077373	0.0227133	0.0174977	0.0774455	0.131397	0.0468493	0.0310636	0.0230609	0.167093	1.999044
101000	-205.8162	-220.7197	14.90352	0.286409	0.0257303	0.00039078	0.244072	0.0281556	0.0259083	0.0415093	0.0308185	0.00654591	0.0274171	0.0347353	0.0106761	0.0798765	0.0377497	0.0313757	0.0626149	0.162847	0.9780969
101100	-207.726	-223.1153	15.38929	0.228531	0.0127319	0.00340375	0.131649	0.0123154	0.0593379	0.00313395	0.0376653	0.0199452	0.0138819	0.0796741	0.0306175	0.11365	0.0207208	0.0438229	0.0846594	0.159142	1.32682
101200	-211.9092	-225.4669	13.5577	0.291683	0.0160581	0.00403117	0.103932	0.00430893	0.076886	0.0161097	0.0585617	0.0860503	0.00679241	0.0868501	0.0565319	0.186923	0.0944362	0.0145289	0.0256569	0.147055	0.9289034
101300	-205.5293	-221.2642	15.73493	0.137016	0.011915	0.0144514	0.160638	0.0496601	0.0308547	0.0287032	0.0125293	0.0401332	0.00362332	0.0859178	0.0872648	0.179713	0.0124524	0.0229004	0.0115864	0.137945	1.250774
101400	-213.3739	-229.2933	15.91932	0.0866707	0.00899921	0.0179958	0.108388	0.0643223	0.00967316	0.0260016	0.00439667	0.0574783	0.00671593	0.0803591	0.0422547	0.24197	0.0156184	0.0619629	0.0764919	0.126987	0.9678303
101500	-220.1223	-236.4585	16.33619	0.202182	0.0432555	0.0340887	0.131855	0.0263521	0.013159	0.103816	0.043969	0.0757003	0.0386006	0.0794274	0.0312912	0.000231704	0.0161153	0.0156458	0.0173046	0.133583	0.8508328
101600	-202.7539	-219.5989	16.84505	0.159259	0.0177534	0.0212146	0.077688	0.00257403	0.0482982	0.0549318	0.00976582	0.0420045	0.00807354	0.0713912	0.00148155	0.00551173	0.0316815	0.00685	0.17221	0.217538	0.9233554
101700	-215.9896	-231.2332	15.24361	0.130059	0.0339982	0.0233664	0.195843	0.0123098	0.0246585	0.183999	0.0286232	0.0515998	0.0559277	0.0393454	0.0103839	0.0631253	0.0581585	0.00609405	0.100663	0.1043	0.7874331
101800	-213.1897	-227.0922	13.90256	0.252144	0.00473792	0.0141425	0.176955	0.00426738	0.0233265	0.0782075	0.0594447	0.056634	0.000706992	0.00685169	0.0470972	0.0766974	0.0477433	0.0656971	0.116359	0.120136	1.958474
101900	-204.5678	-223.4921	18.92437	0.124783	0.00560368	0.00920317	0.172874	0.0058282	0.0158492	0.00871453	0.015094	0.0308795	0.00733362	0.028823	0.0115157	0.0930518	0.00649085	0.0430094	0.115253	0.078632	0.6117961
