Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
16210	-252.2972	-224.5446	-27.75261	1e+08	0	0.225207	0.00268203	0.0420399	0.117396	0.00233634	0.0110361	0.0934475	0.00606909	0.00764237	0.00556525	0.18932	0.0250452	0.158139	0.0130888	0.0123169	0.042447	0.00189047	0.498008	0.49957	0.500458	0.501964	1	51642.66	1	3693.62	1	57966.8	0.407496	0.0400374	0.461041	0.0914255	0.497979	0.499531	0.500449	0.502041	1	48953.99	2	0.999873	0.999968	1.00003	1.00013	0.9556704
16220	-255.1734	-226.1611	-29.01226	1e+08	0	0.235224	0.00825782	0.0284584	0.136699	0.0135868	0.0216634	0.0394628	0.00760556	0.0290176	0.0192934	0.238159	0.0260516	0.151658	0.078832	0.034142	0.00204991	0.0114727	0.491682	0.49789	0.502111	0.508317	1	2919.252	1	3464.201	1	9510.177	0.494821	0.324045	0.095236	0.0858985	0.492443	0.498096	0.501921	0.50754	1	3543.78	2	0.999873	0.999968	1.00003	1.00013	1.081635
16230	-270.8611	-225.6304	-45.23079	9.223105e+07	1	0.122158	0.0342322	0.00554597	0.101233	0.0309118	0.00657508	0.0913518	0.0384938	0.0284818	0.00402007	0.139119	0.0536841	0.0841215	0.0939292	0.0104247	0.00814913	0.00898965	0.48914	0.497243	0.502767	0.510849	1	1713.729	1	47027.12	1	43506.66	0.0928653	0.129371	0.26338	0.514383	0.497271	0.499379	0.500671	0.502679	1	27612.92	2	0.999867	0.999966	1.00003	1.00013	0.8614208
16240	-259.8651	-225.4371	-34.428	1.899054e+07	1	0.194071	0.0379717	0.00429911	0.165203	0.0771437	0.0409815	0.0195584	0.0316459	0.0379048	0.00325622	0.0850489	0.00494841	0.0796354	0.0574764	0.0341248	0.00542671	0.00593401	0.498242	0.49956	0.500347	0.501851	0	62000	40366.33	40366.33	1	56843.87	0.0574888	0.030775	0.715042	0.196695	0.496522	0.499128	0.500843	0.503506	1	16563.24	3	0.999708	0.999926	1.00007	1.00029	0.8846295
16250	-251.0527	-222.7268	-28.32591	1e+08	0	0.216832	0.0379717	0.0134548	0.0879282	0.00432414	0.027264	0.0196062	0.0183776	0.0458579	0.00872754	0.179349	0.0517217	0.16759	0.0870772	0.0405781	0.000949822	0.00539046	0.496688	0.49916	0.500792	0.50336	1	18146.82	1	57682.61	1	6274.129	0.234183	0.0557423	0.0853439	0.62473	0.496157	0.499045	0.500947	0.503851	1	13648.24	3	0.999873	0.999968	1.00003	1.00013	1.013001
16260	-245.905	-219.3675	-26.53751	1e+08	0	0.190433	0.00551752	0.0117268	0.167919	0.00178549	0.0169535	0.00535698	0.0183776	0.013312	0.00884595	0.0832637	0.0271964	0.136473	0.0638244	0.0596927	0.0197989	0.00368408	0.489772	0.497401	0.502602	0.510225	1	1930.798	1	16525.03	1	41877.96	0.0519568	0.402378	0.524824	0.0208409	0.497573	0.499405	0.500556	0.502466	1	33746.31	3	0.999873	0.999968	1.00003	1.00013	0.8341605
16270	-235.9132	-219.91	-16.00324	1e+08	0	0.156762	0.0255618	0.00284191	0.138779	0.000161853	0.023669	0.0654405	0.00257968	0.0266191	0.0115836	0.209701	0.00519923	0.134172	0.0505138	0.00942731	0.00904874	0.0121609	0.498242	0.49956	0.500347	0.501851	0	62000	43279.48	43279.48	1	47491.33	0.169186	0.0427153	0.078122	0.709977	0.497721	0.499438	0.50051	0.502331	1	38002.3	3	0.999873	0.999968	1.00003	1.00013	0.8842221
16280	-267.36	-222.5098	-44.85019	7.169871e+07	1	0.105948	0.0473107	0.0210878	0.107566	0.00988516	0.0134915	0.0587442	0.0102476	0.0112969	0.0124745	0.217811	0.00747413	0.0964589	0.0739484	0.0156407	0.00839246	0.00558362	0.497598	0.499473	0.500584	0.502345	1	35855.93	1	16720.82	1	5623.583	0.174486	0.0257279	0.0754187	0.724368	0.498056	0.499506	0.500401	0.502038	1	50954.38	3	0.99985	0.999961	1.00004	1.00015	0.823361
16290	-240.9627	-223.739	-17.22378	1e+08	0	0.172006	0.0102292	0.00237179	0.216333	0.0203561	0.00107155	0.095796	0.0296132	0.0371107	0.017027	0.149374	0.00623996	0.0782198	0.130515	0.00705721	0.0275121	0.00544262	0.498242	0.49956	0.500347	0.501851	0	62000	58366.18	58366.18	1	54954.2	0.353928	0.218998	0.295002	0.132072	0.496959	0.499238	0.500723	0.50308	1	21560.47	3	0.999873	0.999968	1.00003	1.00013	1.006276
16300	-262.1952	-227.9186	-34.27665	9.612896e+07	1	0.137951	0.0447234	0.00805982	0.162089	0.0203561	0.0321986	0.0983725	0.00745086	0.0199639	0.0141156	0.181763	0.019932	0.0795278	0.019536	0.00182369	0.0171363	0.00449594	0.498242	0.49956	0.500347	0.501851	0	62000	4005.039	4005.039	1	49932.6	0.285527	0.164395	0.255074	0.295005	0.497413	0.499413	0.50063	0.502545	1	30670.81	3	0.999871	0.999967	1.00003	1.00013	0.869495
16310	-257.2561	-223.2649	-33.99114	2.085811e+07	1	0.0916518	0.0136201	0.0114685	0.13356	0.00216795	0.0304419	0.00447521	0.00512869	0.0536911	0.00299192	0.171335	0.0118015	0.0808499	0.0585482	0.0441165	0.0544224	0.0706735	0.498242	0.49956	0.500347	0.501851	0	62000	45940.18	45940.18	1	10917.72	0.0904821	0.393629	0.212818	0.303071	0.497786	0.499494	0.500514	0.502207	1	41321.01	3	0.999722	0.999929	1.00007	1.00028	0.8409441
16320	-252.2671	-224.0694	-28.19771	1e+08	0	0.146883	0.0153706	0.0038211	0.133659	0.00945128	0.0431268	0.0354382	0.0145291	0.0487468	0.0172615	0.269809	0.0224667	0.118066	0.0250009	0.0243977	0.040932	0.031221	0.497307	0.499318	0.50062	0.502754	1	27233.5	1	45870.11	1	18866	0.0849859	0.382379	0.00247067	0.530164	0.496809	0.499235	0.500784	0.503172	1	19950.44	3	0.999873	0.999968	1.00003	1.00013	1.00018
16330	-240.8659	-224.8264	-16.03943	1e+08	0	0.122619	0.0173531	0.00381184	0.124993	0.0040266	0.0168459	0.0515572	0.00798496	0.00139505	0.00127046	0.149821	0.0825945	0.088121	0.106542	0.0283775	0.0646681	0.0158607	0.498242	0.49956	0.500347	0.501851	0	62000	60501.95	60501.95	1	43067.26	0.0666484	0.0766773	0.0826836	0.773991	0.497732	0.499461	0.500519	0.502288	1	38909.87	3	0.999873	0.999968	1.00003	1.00013	0.887841
16340	-269.3518	-223.827	-45.52483	3.482898e+07	1	0.159798	0.0105397	0.00785699	0.0929879	0.0420877	0.0116928	0.0270869	0.00526526	0.0257425	0.0117944	0.189399	0.0165107	0.116269	0.0208117	0.0777851	0.0351365	0.0400608	0.497752	0.499443	0.5005	0.502305	1	38968	1	48958.1	1	7421.396	0.665307	0.0672537	0.0508058	0.216634	0.496099	0.499031	0.500963	0.503907	1	13252.23	3	0.999785	0.999945	1.00006	1.00022	0.8908247
16350	-268.1733	-223.4677	-44.70563	9.248663e+07	1	0.173186	0.0384382	0.0118762	0.159895	0.00585089	0.0263973	0.0380604	0.0456611	0.0258571	0.0159407	0.0762896	0.00477992	0.0717832	0.0408473	0.0449454	0.0247456	0.00435011	0.497313	0.499336	0.500629	0.502722	1	27607.46	1	57204.13	1	20232.74	0.430386	0.269836	0.00357032	0.296207	0.497674	0.499503	0.500568	0.502255	1	38491.94	2	0.999868	0.999966	1.00003	1.00013	0.8089045
16360	-269.1235	-223.0483	-46.07521	5.476298e+07	1	0.175078	0.0262866	0.0395892	0.159676	0.0161441	0.0286758	0.00275388	0.0212167	0.0013309	0.0019902	0.152427	0.0150437	0.0973155	0.0497464	0.0828187	0.0251845	0.0505852	0.495231	0.498791	0.501183	0.504796	1	8830.627	1	32826.92	1	4347.183	0.215228	0.0234647	0.696513	0.0647935	0.497037	0.499252	0.500698	0.503014	1	22616.4	2	0.999828	0.999956	1.00004	1.00017	0.9458623
16370	-267.4371	-223.895	-43.54209	7.135387e+07	1	0.122597	0.00844641	0.0278368	0.113168	0.0260104	0.0135109	0.0286894	0.0165568	0.014175	3.07355e-05	0.0709346	0.0254717	0.0931024	0.0644285	0.0131113	0.0407144	0.013766	0.495562	0.498872	0.501094	0.504472	1	10174.72	1	48484.16	1	39903.37	0.559957	0.139949	0.248613	0.0514808	0.496405	0.499126	0.500891	0.503579	1	15696.93	3	0.99985	0.999962	1.00004	1.00015	0.6925502
16380	-257.74	-221.818	-35.92208	2.855256e+07	1	0.147351	0.0147955	0.00319753	0.216669	0.00630085	0.0177341	0.0540415	0.0122051	0.036531	0.00146087	0.191737	0.0254717	0.170179	0.10022	0.00522641	0.0253279	0.0055884	0.498242	0.49956	0.500347	0.501851	0	62000	3124.015	3124.015	1	23758.95	0.390812	0.354198	0.228223	0.0267669	0.497203	0.499311	0.500661	0.502825	1	25564.08	3	0.999762	0.999939	1.00006	1.00024	1.034037
16390	-251.0789	-223.6382	-27.44075	1e+08	0	0.139804	0.016253	0.0132052	0.139727	0.00593227	0.00512047	0.0441764	0.0510258	0.0326894	0.0129527	0.194362	0.000893346	0.104331	0.136789	0.0038146	0.0126843	0.0107237	0.495895	0.498968	0.501011	0.504126	1	11926.57	1	40500.72	1	58381.18	0.322445	0.100425	0.063278	0.513851	0.497777	0.499468	0.500503	0.502252	1	40344.14	3	0.999873	0.999968	1.00003	1.00013	0.9244841
16400	-264.5037	-219.9989	-44.50478	9.581218e+07	1	0.157066	0.0222555	0.00218248	0.15834	0.0101523	0.0201983	0.0347743	0.0188894	0.0131329	0.00821576	0.0765976	0.0161829	0.0970164	0.0668065	0.0091545	0.0396484	0.0382055	0.494231	0.498564	0.501462	0.505743	1	6094.651	1	46543.43	1	53771.11	0.261135	0.0112724	0.232157	0.495436	0.497054	0.499326	0.500733	0.502887	1	23743.91	2	0.99987	0.999967	1.00003	1.00013	0.7888193
16410	-257.8588	-224.7039	-33.15484	3.276079e+07	1	0.150541	0.0247526	0.0113925	0.0617743	0.0438891	0.0203145	0.0243515	0.0342325	0.0109375	0.00439426	0.094677	0.0113153	0.0694193	0.0701412	0.0368394	0.0355889	0.0527535	0.498242	0.49956	0.500347	0.501851	0	62000	53485.83	53485.83	1	37627.4	0.101781	0.211236	0.187661	0.499322	0.49746	0.499367	0.500583	0.50259	1	30707.17	3	0.999778	0.999943	1.00006	1.00022	0.7573141
16420	-270.4567	-224.4009	-46.05575	9.652829e+07	1	0.203477	0.0558172	0.00129923	0.105575	0.00132109	0.0254518	0.0233023	0.0186653	0.0398688	0.0640954	0.138892	0.00809608	0.0958214	0.0520107	0.0322969	0.0272639	0.0506629	0.497273	0.499352	0.500655	0.502721	1	27219.84	1	44302.86	1	49314.95	0.0727146	0.00591046	0.176355	0.74502	0.497961	0.499554	0.50047	0.502015	1	49154.52	3	0.99987	0.999968	1.00003	1.00013	0.9439163
16430	-266.6973	-223.0709	-43.62643	6.987182e+07	1	0.126841	0.0248603	0.00480173	0.0436918	0.0108139	0.00604309	0.031381	0.0289556	0.0108617	0.00621728	0.196981	0.0162663	0.0555791	0.0524424	0.010076	0.0245101	0.0506629	0.49789	0.499519	0.500482	0.502108	1	45413.98	1	36565.63	1	47726.55	0.0848607	0.158793	0.641297	0.11505	0.497802	0.499512	0.500517	0.502169	1	42349.59	3	0.999848	0.999961	1.00004	1.00015	0.700985
16440	-249.9784	-222.8671	-27.1113	1e+08	0	0.131578	0.0423376	0.00845315	0.110941	0.0170467	0.0205628	0.00229905	0.0289556	0.0377903	0.00312877	0.18349	0.00463376	0.14006	0.049836	0.000194863	0.0528936	0.0573376	0.497947	0.499535	0.500466	0.502052	1	47933.16	1	53734.65	1	3039.313	0.646215	0.0610307	0.0903971	0.202357	0.498214	0.499576	0.500369	0.50184	1	61453.5	3	0.999873	0.999968	1.00003	1.00013	0.8915396
16450	-239.8925	-223.2605	-16.63197	1e+08	0	0.137045	0.015184	0.0240997	0.15215	0.00851738	0.0178147	0.0321518	0.0473079	0.0543469	0.00472949	0.190811	0.016248	0.0989309	0.0614158	0.0410686	0.00327051	0.0420029	0.498242	0.49956	0.500347	0.501851	0	62000	37625.29	37625.29	1	9318.134	0.161296	0.0579078	0.768045	0.0127515	0.495618	0.498899	0.501086	0.504397	1	10481.56	2	0.999873	0.999968	1.00003	1.00013	0.9470946
16460	-247.17	-220.852	-26.31794	1e+08	0	0.153532	0.00817459	0.00995192	0.10894	0.0116211	0.0179775	0.0112674	0.0269896	0.0697073	0.00513647	0.119282	0.00648482	0.116376	0.0951145	0.0116058	0.00959499	0.0304483	0.498098	0.499548	0.500406	0.501948	1	54492.25	1	14419.46	1	29408.04	0.257221	0.111118	0.0472939	0.584367	0.497626	0.499415	0.500538	0.50242	1	35151.79	2	0.999873	0.999968	1.00003	1.00013	0.8122038
16470	-254.6976	-221.1998	-33.49786	5.057375e+07	1	0.153532	0.000197443	0.0053829	0.112511	0.00757518	0.0273813	0.0376315	0.00382604	0.0250121	0.00085212	0.127849	0.0111021	0.137212	0.0837862	0.00655188	0.0254327	0.02578	0.498242	0.49956	0.500347	0.501851	0	62000	54574.71	54574.71	1	32862.57	0.156	0.101535	0.386356	0.356109	0.498202	0.499542	0.500355	0.5019	1	59080.35	3	0.999822	0.999955	1.00005	1.00018	0.7916157
16480	-258.3652	-223.0246	-35.3406	5649039	1	0.159229	0.00393229	0.00252246	0.199369	0.0262185	0.0134302	0.0903608	0.0580856	0.0358947	0.000118739	0.154951	0.00105431	0.135493	0.0383223	0.0181366	0.0130654	0.0257058	0.498242	0.49956	0.500347	0.501851	0	62000	36003.76	36003.76	1	61735.7	0.140713	0.187623	0.0299014	0.641762	0.497907	0.499495	0.500461	0.502137	1	45139.53	3	0.999465	0.999863	1.00014	1.00053	0.9758901
16490	-254.0204	-220.6524	-33.36795	4.848492e+07	1	0.208292	0.0146084	0.00288551	0.142962	0.0259267	0.00190296	0.0207603	0.014508	0.0167549	0.00075253	0.145399	0.0131195	0.0478415	0.0205449	0.0353937	0.0200885	0.046885	0.498242	0.49956	0.500347	0.501851	0	62000	2286.147	2286.147	1	5679.076	0.00780088	0.156768	0.437335	0.398096	0.475667	0.493783	0.506214	0.524335	1	340.704	2	0.999818	0.999953	1.00005	1.00018	0.7786249
16500	-261.3138	-225.1167	-36.19714	5.479347e+07	1	0.195205	0.00566622	0.00364279	0.0800308	0.036728	0.0142114	0.00473694	0.0358379	0.0732404	0.0150298	0.205499	0.013417	0.17821	0.0630838	0.00729604	0.00256739	0.12714	0.498242	0.49956	0.500347	0.501851	0	62000	29012.28	29012.28	1	2049.155	0.276984	0.0290648	0.0995784	0.594373	0.497266	0.499384	0.500676	0.502675	1	27613.53	2	0.999828	0.999956	1.00004	1.00017	1.061543
16510	-253.4379	-225.9963	-27.44153	1e+08	0	0.159092	0.0123717	0.00443334	0.207893	0.00900102	0.045481	0.0333173	0.0185654	0.00714099	0.003392	0.0954137	0.0456852	0.127812	0.0646378	0.00793108	0.0345368	0.0478581	0.496978	0.499242	0.500717	0.503063	1	21815.83	1	13464.24	1	59604.7	0.0150711	0.0870088	0.538499	0.359421	0.485855	0.496391	0.503603	0.514152	1	1008.575	2	0.999873	0.999968	1.00003	1.00013	0.9245627
16520	-237.8613	-222.0534	-15.80792	1e+08	0	0.162081	0.0362249	0.00831379	0.0856425	0.00219421	0.0334817	0.0176655	0.0515294	0.0125705	0.00109716	0.186215	0.00742993	0.104008	0.101067	0.00593569	0.0110435	0.0381908	0.498242	0.49956	0.500347	0.501851	0	62000	54047.2	54047.2	1	14693.31	0.332568	0.093212	0.35157	0.222649	0.495508	0.498858	0.501108	0.504526	1	9932.859	2	0.999873	0.999968	1.00003	1.00013	0.8646895
16530	-251.4899	-224.3514	-27.13854	1e+08	0	0.177061	0.0163364	0.00831379	0.0921262	0.000837688	0.025339	0.0834321	0.0080547	0.046123	0.0208401	0.0648288	0.00332788	0.107406	0.0823643	0.00752321	0.0413549	0.108994	0.497356	0.499404	0.500649	0.502591	1	29482.85	1	18001.72	1	28456.81	0.110331	0.637032	0.111712	0.140925	0.49774	0.499496	0.500535	0.502229	1	40075.73	2	0.999873	0.999968	1.00003	1.00013	0.8942638
16540	-268.8893	-222.0273	-46.86198	3.164423e+07	1	0.148013	0.0138572	0.0200393	0.13734	0.0261666	0.0127544	0.0130151	0.0123426	0.0225446	0.000619561	0.244265	0.00904536	0.117042	0.125006	0.0152044	0.0348322	0.0724515	0.498008	0.499518	0.500429	0.502044	1	49584.48	1	61013.2	1	20939.16	0.0207793	0.0430827	0.141912	0.794226	0.497774	0.499529	0.500538	0.502159	1	42024.16	3	0.999774	0.999943	1.00006	1.00023	1.02454
16550	-259.3638	-225.8506	-33.51318	4.361497e+07	1	0.145397	0.0102584	0.0134326	0.101589	0.00456187	0.031605	0.0568066	0.00149205	0.0303939	0.000539967	0.0874988	0.00289552	0.102994	0.0522258	0.0363613	0.032004	0.0830924	0.498242	0.49956	0.500347	0.501851	0	62000	12985.56	12985.56	1	18111.7	0.0648371	0.0081467	0.168023	0.758993	0.494859	0.498714	0.501292	0.505136	1	7649.052	2	0.999808	0.999951	1.00005	1.00019	0.793148
16560	-255.1295	-226.3814	-28.74807	1e+08	0	0.294196	0.0148539	0.0130397	0.129119	0.00321638	0.0175374	0.0541583	0.00281146	0.00913871	0.00028629	0.146942	0.0196582	0.0787817	0.0909012	0.0345859	0.0391023	0.106887	0.496384	0.499095	0.500882	0.50364	1	15343.67	1	4210.4	1	57723.91	0.0466481	0.198149	0.380738	0.374465	0.497902	0.499579	0.50051	0.502008	1	47922.03	3	0.999873	0.999968	1.00003	1.00013	1.055216
16570	-243.9406	-225.5917	-18.3489	1e+08	0	0.180373	0.00193171	0.0152804	0.158937	0.068878	0.0301121	0.0193991	0.0457925	0.0418294	0.00220703	0.171059	0.00842075	0.139737	0.047701	0.0109818	0.0592198	0.116928	0.498242	0.49956	0.500347	0.501851	0	62000	51874.57	51874.57	1	50664.49	0.162909	0.0994652	0.597836	0.13979	0.498156	0.499636	0.500428	0.50178	1	61531.47	3	0.999873	0.999968	1.00003	1.00013	1.118787
16580	-261.5063	-227.0467	-34.45966	6.676989e+07	1	0.136467	0.0499942	0.00482037	0.0891464	0.104703	0.00921407	0.0134801	0.0137778	0.0386143	0.0279654	0.154051	0.0070801	0.0768167	0.0480744	0.0125269	0.0435033	0.0575599	0.498242	0.49956	0.500347	0.501851	0	62000	51549.24	51549.24	1	14883.28	0.0455744	0.357531	0.531573	0.0653217	0.497852	0.499554	0.500518	0.502076	1	45286.31	3	0.999844	0.999961	1.00004	1.00016	0.8877952
16590	-243.8307	-226.4983	-17.33237	1e+08	0	0.156565	0.0801288	0.0277705	0.263145	0.0180616	0.0171569	0.0052381	0.032409	0.0493659	0.00126904	0.13766	0.00752996	0.0987001	0.0117995	0.02623	0.0103708	0.0737349	0.498242	0.49956	0.500347	0.501851	0	62000	34271.74	34271.74	1	3548.759	0.402403	0.28598	0.0664212	0.245195	0.498039	0.499576	0.500448	0.501938	1	53152.79	3	0.999873	0.999968	1.00003	1.00013	1.017135
16600	-246.9685	-221.2081	-25.76042	1e+08	0	0.165299	0.030084	0.0241783	0.0704193	0.0144695	0.00923659	0.0228777	0.00835164	0.0268988	0.010242	0.124823	0.000487751	0.0657142	0.0726469	0.0283815	0.008821	0.0735208	0.49816	0.499563	0.500387	0.50189	1	58039.11	1	26799.04	1	46378.63	0.182226	0.534686	0.0642349	0.218853	0.497376	0.499367	0.50062	0.502637	1	29177.05	3	0.999873	0.999968	1.00003	1.00013	0.7564516
16610	-271.9092	-226.7423	-45.16691	7.737102e+07	1	0.103804	0.030084	0.010792	0.131632	0.0183573	0.0444765	0.0739049	0.0102959	0.00625098	0.0272321	0.0796837	0.00175618	0.127973	0.0407159	0.0266713	0.050728	0.0706757	0.495716	0.498937	0.501068	0.504279	1	11016.68	1	23105.87	1	14232.64	0.723721	0.0183178	0.0599145	0.198047	0.49784	0.49945	0.500465	0.502244	1	41650.08	2	0.999856	0.999963	1.00004	1.00014	0.855033
16620	-255.8831	-220.3089	-35.57421	1.563766e+07	1	0.213908	0.0173435	0.00380971	0.175294	0.0156626	0.0195851	0.067273	0.00309723	0.0273268	0.00989859	0.19807	0.0135344	0.1298	0.0548019	0.00224066	0.0132438	0.0343629	0.498242	0.49956	0.500347	0.501851	0	62000	19924.19	19924.19	1	1912.323	0.610039	0.119288	0.183898	0.0867751	0.497522	0.499382	0.500565	0.502531	1	32189.69	2	0.999679	0.999918	1.00008	1.00032	0.9992512
16630	-248.7069	-221.7724	-26.93446	1e+08	0	0.203218	0.00541497	0.029281	0.175294	0.0140865	0.031166	0.0353839	0.0013154	0.0346811	0.00213477	0.102322	0.0115665	0.11258	0.0548019	0.00890249	0.000842988	0.0508641	0.498064	0.499606	0.500453	0.501877	1	55564	1	41056.55	1	50605.4	0.337653	0.222207	0.134044	0.306096	0.497152	0.499325	0.500691	0.502832	1	25043.55	2	0.999873	0.999968	1.00003	1.00013	0.8738554
16640	-255.7501	-221.5348	-34.21533	5.735807e+07	1	0.167889	0.0097755	0.0036257	0.0847665	0.0108953	0.00790771	0.0159155	0.0252139	0.0314157	0.00721761	0.18494	0.00944452	0.0779104	0.144224	0.0239592	0.00619214	0.0520704	0.498242	0.49956	0.500347	0.501851	0	62000	59039.66	59039.66	1	39726.32	0.437335	0.137877	0.317549	0.107239	0.497697	0.499501	0.500557	0.502245	1	39040.09	3	0.999832	0.999957	1.00004	1.00017	0.8633627
16650	-249.5343	-222.7894	-26.74495	1e+08	0	0.220311	0.0243424	0.000250822	0.119817	0.0108476	0.0137424	0.0102246	0.0101414	0.00800038	0.0176249	0.155072	0.0182733	0.113374	0.0402801	0.00820522	0.0116449	0.0727537	0.495362	0.498841	0.501158	0.504639	1	9387.111	1	14228.56	1	30892.07	0.337759	0.0576027	0.112828	0.49181	0.497775	0.499501	0.500522	0.502202	1	41221.95	2	0.999873	0.999968	1.00003	1.00013	0.854905
16660	-274.0886	-228.7091	-45.3795	6.807574e+07	1	0.260684	0.0171914	0.00488294	0.123354	0.00343216	0.0607173	0.0308503	0.0268163	0.0385687	0.00624833	0.0392187	0.0152359	0.0825421	0.106557	0.0181129	0.00114865	0.0407306	0.498002	0.499608	0.500482	0.501909	1	52916.82	1	14287.94	1	32233.46	0.173779	0.432774	0.3716	0.0218467	0.498062	0.499541	0.500418	0.501978	1	52682.38	3	0.999846	0.999961	1.00004	1.00015	0.8762916
16670	-249.6528	-222.9525	-26.70023	1e+08	0	0.266247	0.0133886	0.00218491	0.071552	0.00557496	0.0422158	0.00817703	0.0268163	0.0186215	0.0143231	0.131145	0.036287	0.0870878	0.0381905	0.00833459	0.0394114	0.0408756	0.497925	0.499516	0.500465	0.502095	1	46455.03	1	60892.52	1	10475.58	0.0537024	0.357962	0.202976	0.385359	0.498131	0.499569	0.500402	0.501898	1	56939.43	2	0.999873	0.999968	1.00003	1.00013	0.850433
16680	-274.6727	-227.9592	-46.7135	4148557	1	0.149598	0.00544507	0.0225904	0.154642	0.0215662	0.00351226	0.066448	0.0240296	0.0580769	4.2857e-05	0.188383	0.00597445	0.138635	0.0154306	0.00688447	0.0982981	0.0501354	0.497216	0.499371	0.50069	0.502723	1	26640.15	1	27290.29	1	60061.51	0.872373	0.00579934	0.0999493	0.0218785	0.497871	0.499522	0.500492	0.502115	1	44840.3	2	0.999376	0.999841	1.00016	1.00062	1.009692
16690	-279.655	-232.7913	-46.86374	7.002586e+07	1	0.189429	0.00951321	0.0491754	0.179912	0.00510914	0.0112983	0.0900191	0.0564286	0.0646316	0.000486354	0.0931393	0.0957211	0.0529445	0.0364773	0.00211765	0.0713578	0.0169549	0.497263	0.499309	0.500634	0.502794	1	26408.19	1	47535	1	57151.02	0.620087	0.101875	0.0682308	0.209807	0.498051	0.499554	0.50043	0.501965	1	52709.63	3	0.999848	0.999961	1.00004	1.00015	1.024715
16700	-254.801	-227.0537	-27.74727	1e+08	0	0.165864	0.047292	0.00495195	0.157777	0.0314366	0.00411535	0.0456382	0.025465	0.0949703	0.00103917	0.168839	0.00849062	0.0714941	0.086085	0.00204957	0.00553844	0.0340912	0.497655	0.499466	0.500555	0.502323	1	37078	1	48133.75	1	52826.95	0.176469	0.212406	0.0347826	0.576343	0.465881	0.491278	0.508727	0.534114	1	173.1514	2	0.999873	0.999968	1.00003	1.00013	0.9551371
16710	-264.7896	-219.5396	-45.24999	7.677787e+07	1	0.193292	0.00303134	0.0154896	0.148569	0.00418359	0.00513677	0.0244654	0.00899705	0.0129738	0.0058347	0.115856	0.00469398	0.13386	0.0479343	0.0109311	0.0472767	0.0808149	0.498081	0.499603	0.500444	0.501872	1	56196.29	1	21959.73	1	57445.35	0.08595	0.161747	0.0310493	0.721254	0.4976	0.499432	0.50056	0.502409	1	34931.93	2	0.999855	0.999962	1.00004	1.00015	0.8633404
16720	-270.2764	-224.6716	-45.60486	2.295069e+07	1	0.122863	0.0260197	0.0436403	0.193616	0.0345907	0.0240934	0.0359457	0.0104208	0.00711924	0.00185965	0.116976	0.0395159	0.096152	0.03467	0.00734058	0.0362219	0.0677826	0.477699	0.494308	0.505697	0.522297	1	405.7971	1	54649.28	1	50987.85	0.006071	0.348209	0.288163	0.357557	0.496862	0.499245	0.500767	0.503126	1	20590.53	3	0.999735	0.999932	1.00007	1.00027	0.8988279
16730	-266.0038	-228.3134	-37.69044	3.395904e+07	1	0.122863	0.00367962	0.000458916	0.206526	0.0355269	0.0475034	0.0211371	0.00795789	0.0653894	0.027951	0.207797	0.0028795	0.243149	0.0850753	0.00055703	0.0646413	0.0677826	0.498242	0.49956	0.500347	0.501851	0	62000	14078.7	14078.7	1	47074.83	0.131945	0.316612	0.138499	0.412944	0.498017	0.499576	0.500458	0.501949	1	52235.09	2	0.999782	0.999944	1.00006	1.00022	1.210874
16740	-245.9659	-221.1084	-24.85749	1e+08	0	0.102759	0.0118097	0.00320542	0.0721019	0.00855441	0.00595874	0.00587138	0.0113681	0.0190532	0.0048167	0.111492	0.00932911	0.0522349	0.105157	0.00367031	0.0418084	0.0969681	0.495236	0.498788	0.501179	0.504798	1	8835.469	1	8507.419	1	60756.03	0.158271	0.476371	0.228558	0.1368	0.49495	0.498745	0.501272	0.505032	1	7946.598	3	0.999873	0.999968	1.00003	1.00013	0.6661587
16750	-250.6229	-221.9387	-28.68419	1e+08	0	0.158439	0.00752269	0.015585	0.227889	0.00293521	0.0103309	0.0274135	0.00908256	0.033522	0.000665484	0.19408	0.0341635	0.205854	0.0394314	0.0118699	0.00425788	0.0657865	0.496111	0.499032	0.500959	0.503898	1	13322.61	1	664.626	1	9484.736	0.10218	0.435863	0.140876	0.321081	0.497336	0.499358	0.500631	0.502676	1	28329.09	2	0.999873	0.999968	1.00003	1.00013	1.048828
